"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","TerpeneStressRUE","pest_resistance_genetic","WaterAvailable"
"1",2.4,21.7,12.05,20.3,2.8,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,76.83
"2",6.3,22,14.15,20.1,3,0,9.35,0.652242106100956,1,0.994185098050847,0,0.615131578947368,0,0,1,0,0,0.611554649129961,0,0,1,0,75.5873593128807
"3",5.3,22.2,13.75,20.3,3.7,0,18.3000000000035,0.325650047508135,0.999999999996096,0.897123801954092,0,0.588815789473684,0,0,1,0,0,0.528240659703232,0,0,1,0,74.4113615056563
"4",8.9,16.8,12.85,14.9,3.9,0,26.350001620998,0.219829238575174,0.999997986342177,0.754678575807151,0,0.529605263157895,0,0,1,0,0,0.399681745739971,0,0,1,0,73.3663596551749
"5",5,18.8,11.9,21.5,3.5,0,33.4501030394262,0.168227117205509,0.999857157143377,0.636826141933508,0,0.467105263157895,0,0,1,0,0,0.297464842613678,0,0,1,0,72.5401217339257
"6",2.4,22.1,12.25,21.5,3.1,0,40.9009525423891,0.135229204433132,0.998859727566635,0.540704540727628,0,0.490131578947368,0,0,1,0,0,0.265016370290844,0,0,1,0,71.8785142615472
"7",3.3,23,13.15,19.8,4,0,49.2545375937416,0.111217439101952,0.995706525326405,0.460304861347522,0,0.549342105263158,0,0,1,0,0,0.252864841595514,0,0,1,0,71.0934679884215
"8",12,19.5,15.75,16.6,5.3,0,60.2168173192067,0.0912825800040991,0.988785638844588,0.38718941796157,0,0.720394736842105,0,0,1,0,0,0.278929218860473,0,0,1,0,70.125286175909
"9",10.2,18.1,14.15,21.9,4.9,0,69.5899013695045,0.0783664248837282,0.975311176152122,0.336987109365607,0,0.615131578947368,0,0,1,0,0,0.207291412668975,0,0,1,0,69.2845790871654
"10",4.8,22.4,13.6,22.3,3.5,0,78.4258470557268,0.0690276111787418,0.959152629292856,0.299434744555891,0,0.578947368421053,0,0,1,0,0,0.173356957374463,0,0,1,0,68.716607276576
"11",3.7,24.1,13.9,21.5,3.7,0,87.5789999448928,0.0614291374384792,0.941590231685689,0.268174098053694,0,0.598684210526316,0,0,1,0,0,0.160551598176882,0,0,1,0,68.145522894884
"12",9.5,20.2,14.85,21,4.5,0,97.7070853323834,0.0548206616342922,0.922303097024258,0.240516695249708,0,0.661184210526316,0,0,1,0,0,0.159025841267077,0,0,1,0,67.4818771833635
"13",1.2,19.6,10.4,23.1,3.3,0,103.362549476602,0.0509181771935563,0.900956885323407,0.223995603731865,0,0.368421052631579,0,0,1,0,0,0.0825246961117397,0,0,1,0,67.0150933042869
"14",1.9,23.3,12.6,22.9,3.5,0,111.251452848081,0.0468804735728286,0.886021318617498,0.206765600514222,0,0.513157894736842,0,0,1,0,0,0.106103400263877,0,0,1,0,66.538721914702
"15",4,23.5,13.75,22.6,3.8,0,120.319109542466,0.0431085452583831,0.868540006273113,0.190552804601004,0,0.588815789473684,0,0,1,0,0,0.112200500077565,0,0,1,0,66.0396832688548
"16",3.8,22.9,13.35,23.3,3.8,0,128.99718569871,0.0399427152925182,0.850203326030951,0.176864089800739,0,0.5625,0,0,1,0,0,0.0994860505129159,0,0,1,0,65.557019984443
"17",2.7,17.4,10.05,22.5,4.2,0,134.334740039059,0.037735277047091,0.833229827906308,0.167278369840293,0,0.345394736842105,0,0,1,0,0,0.0577770685303644,0,0,1,0,65.0399763568489
"18",9.1,16.1,12.6,18.9,4.7,0,142.274744343434,0.0352960833903551,0.820507302083158,0.156649427941278,0,0.513157894736842,0,0,1,0,0,0.0803858906540769,0,0,1,0,64.4781615677912
"19",10.5,14,12.25,4.8,1.3,7.5,149.869586308686,0.0366757847736484,0.80558125469603,0.162666187823104,0,0.490131578947368,0,0,1,0,0,0.0797278354790871,0,0,1,0,70.6781615677912
"20",8.4,19.6,14,15.2,3,0,159.24058048886,0.0340075634882295,0.81413676067995,0.151019773956677,0,0.605263157894737,0,0,1,1.13365336932019,0.639508907892181,0.0914067052895678,42.6490614989309,17.0596245995724,1,0,69.4355208806719
"21",0.1,16.5,8.3,24.9,4.1,0,162.811516967613,0.0315000610122664,0.797324346419873,0.140036467709069,0.0473446102393112,0.230263157894737,0.776836972181781,0.40208901274745,0.40208901274745,1.53704624202049,0.749260723264551,0.0129654564259361,54.2598405750692,21.7039362300277,1,0,66.457064720263
"22",4.1,17.2,10.65,24.3,4.6,0,168.789916204513,0.0286394171019923,0.780514124957374,0.127464273096036,0.0657331187265827,0.384868421052631,1.79342658059882,0.729637063472798,0.413588972454453,2.62827179448203,0.906092461618191,0.0202894232727956,75.7030472078793,30.2812188831517,1,0,62.9198685920213
"23",0.3,18.6,9.45,23.3,3.3,0,173.551450653749,0.0264334368114614,0.760140969385656,0.117740980259681,0.0596835007601262,0.305921052631579,2.64655183554156,0.77173614512632,0.248771849739606,3.54879919510329,0.958989177167712,0.00896062386444093,85.3136164452585,34.1254465781034,1,0,60.1192306468258
"24",0.4,23.3,11.85,24.4,4.2,0,180.78223387369,0.0238206223591168,0.743569900792766,0.106195357481736,0.085562539751296,0.463815789473684,3.78903279386147,0.980419205249981,0.295619049532616,5.59090257126308,0.993473029076465,0.0145607409892676,102.255848333166,40.9023393332666,1,0,56.4885692614338
"25",11.4,23.7,17.55,22.1,4.9,0,193.885412997652,0.0207776235155522,0.722996765519977,0.0927128436897697,0.111782499526621,0.838815789473684,5.14860517622787,1.1219467799512,0.296268174446445,9.66543990369956,0.999833230162267,0.0230404788212671,126.693112188472,50.6772448753888,1,0,52.2588190075176
"26",10.2,24.9,17.55,14.4,3.1,12,207.020724636472,0.0231912899874471,0.697794793081986,0.103410029732334,0.0603179108759091,0.838815789473684,5.80084579531014,1.11633971628747,0.125519990247998,14.1398911947238,0.999997026890179,0.0108878506924496,134.218772212413,53.6875088849651,1,0,61.6629382913384
"27",11.5,19.4,15.45,15.4,3.6,2,217.971169647698,0.0217423840373114,0.7178920082389,0.0969912977871987,0.0713320588936558,0.700657894736842,6.56212152772222,1.22127755411233,0.141681156095265,18.1146962064819,0.999999916900453,0.0096283281248546,141.336031770864,56.5344127083457,1,0,60.5616496028238
"28",11.7,18.5,15.1,6.1,1.4,7.5,228.57406682192,0.0229885433034128,0.705925073570306,0.102512356587686,0.0251212319931906,0.677631578947368,6.81285155881404,1.23050687958796,0.0452857405616935,22.1250628694794,0.999999997750497,0.00314580159496164,142.257122475797,56.9028489903188,1,0,66.8756954614386
"29",12.4,18.8,15.6,16.7,4.2,0,239.680532651626,0.0208327140531062,0.716235342865412,0.0929572491619124,0.0796638067481173,0.710526315789474,7.60688475421571,1.36875495137924,0.142875421789872,29.4519191393546,0.999999999996922,0.00943671755067712,149.821595264397,59.9286381057586,1,0,63.2658693376037
"30",9.2,19.9,14.55,20.5,3.8,0,249.724726737539,0.0190372238063749,0.6982624759864,0.0849860774894837,0.0758965372745827,0.641447368421053,9.36316854251697,1.63490106645893,0.306664376002614,37.2032581969943,0.999999999999997,0.0167175311589913,166.271645924844,66.5086583699376,1,0,60.0817924471118
"31",4.8,24.4,14.6,25.5,4,0,259.835571130068,0.0173416962816904,0.682811844358629,0.0774486777393615,0.0845006517516062,0.644736842105263,11.174626262299,1.83679315106449,0.297752520311497,45.4343449801338,1,0.0148679790867461,184.470052327021,73.7880209308085,1,0,56.8042955941904
"32",11.4,25.2,18.3,25.6,6.3,0,273.783985640386,0.0151090082892265,0.667841103467515,0.0675099696629249,0.14607166669379,0.888157894736842,14.0613844969816,2.17617028913515,0.446760950429952,57.4626646333551,1,0.026787568805028,217.38661687464,86.9546467498558,1,0,51.755416851976
"33",9.4,26.8,18.1,18.2,3.7,0.5,287.5526749144,0.0138176047058399,0.647602049613824,0.0617550959622937,0.089914829238105,0.875,15.6162653468938,2.19727265807375,0.218778120259982,68.0990910419672,1,0.0118218308347172,227.714168291848,91.0856673167394,1,0,49.3800637516906
"34",13.3,29.2,21.25,20.4,4.5,15.5,304.602041760025,0.0163958878127799,0.635643254939225,0.0732402181862546,0.0878797685087306,1,17.0232632523476,2.3316232776948,0.192712115144637,83.9928434665589,1,0.0143566448745995,241.772194953056,96.7088779812225,1,0,61.4475901750188
"35",14.5,22.9,18.7,18.7,4,7,318.975562294794,0.0167353224143368,0.659337744770731,0.0747508708557347,0.0735262929792581,0.914473684210526,18.1776092545263,2.40471092621633,0.152708114978437,105.700713207983,1,0.0111778867877349,251.805466133727,100.722186453491,1,0,65.2827690001193
"36",8.4,14.5,11.45,13.6,3.1,1.5,325.850065213679,0.01610110339518,0.662401625735837,0.0719280080452978,0.0578370483570443,0.4375,19.0458383477726,2.46084411059827,0.112180751078095,115.907148843696,1,0.00387066362704041,254.332235349459,101.732894139784,1,0,64.318634952382
"37",4.7,14.2,9.45,11.3,2.2,9,330.659715507356,0.0175795287848102,0.656666035105074,0.0785065066050579,0.0368792156107288,0.305921052631579,19.5738423355865,2.51446194368507,0.0678275583664208,123.853279930336,1,0.00181536122200664,255.316887276276,102.12675491051,1,0,71.5850366197046
"38",3.6,13.4,8.5,16.7,2.7,0,334.481829376996,0.0167599398777683,0.669962514484411,0.0748604175442313,0.0466762221816289,0.243421052631579,20.2392644553009,2.59412195502154,0.0852889754921938,130.076877749504,1,0.00175415423281432,256.7230173093,102.68920692372,1,0,69.4143580727751
"39",7.4,18.3,12.85,15.4,2.9,0,342.803417614188,0.0158016533991842,0.662623307836647,0.0705947744815381,0.0518563771176387,0.529605263157895,20.947775045685,2.67639438782588,0.0905229201518342,143.133339131768,1,0.00392495240327794,259.624342125803,103.849736850321,1,0,67.1084289615036
"40",8.1,21.5,14.8,23.1,4.3,0,353.149475768252,0.0145906816411241,0.653941845935977,0.0652006718382592,0.0809613831155101,0.657894736842105,22.0019898042611,2.79282304767522,0.133816772989345,158.519671579786,1,0.00687846384479983,267.251182836917,106.900473134767,1,0,63.734089036474
"41",12.7,21.1,16.9,20.5,4.4,26.5,365.681659453141,0.0192697361959743,0.642823400917873,0.0860189636256967,0.0608014869422637,0.796052631578947,22.7408175863227,2.83853650361595,0.0922213821603604,182.662464886382,1,0.00786258145453694,274.987962988181,109.995185195272,1,0,86.8399814796276
"42",11.1,17.7,14.4,9.2,1.8,0,375.584216402069,0.0184584364101882,0.684836511533849,0.0824141506617422,0.0253043745435112,0.631578947368421,23.0560546723535,2.83064140253056,0.0387023348102175,200.322468055546,1,0.00258264675457267,276.128459795,110.451383918,1,0,85.3607346147145
"43",13.9,19.8,16.85,13.5,3.2,0,388.022537473972,0.0173771058416747,0.677741849043272,0.0776061831090726,0.0464002325518318,0.792763157894737,23.6190927979772,2.89281413981967,0.0689596617868922,231.638161078082,1,0.00563608589346879,279.780643453968,111.912257381587,1,0,82.7582059143883
"44",13.7,20.5,17.1,10.9,2.3,0,400.730703892872,0.0165045446981678,0.668157383007609,0.0737238322356395,0.034110251348841,0.80921052631579,24.014805480493,2.91894979751299,0.0480980558198095,261.880110151646,1,0.00394794829410294,281.846210001443,112.738484000577,1,0,80.9140915372873
"45",13,24,18.5,15.8,3.3,0.5,414.896065502192,0.0155913059735328,0.660319993196918,0.0696580988923179,0.050254301764393,0.901315789473684,24.5784099529741,2.97473652657739,0.0682133146139144,293.623014397233,1,0.00611876620959413,286.486682294799,114.59467291792,1,0,78.7992243642275
"46",11.6,23.2,17.4,21.1,4.4,0,427.934517552407,0.0145012507788945,0.652022182369217,0.0648021596669588,0.0700669045131751,0.828947368421053,25.3287578415274,3.0366526373536,0.0899588487111782,320.583779961005,1,0.00713918928721727,293.717253204893,117.486901281957,1,0,75.3565472413181
"47",13.5,22.3,17.9,9.4,2.4,6,441.503502803999,0.0148802690370263,0.641995991151651,0.0664909566400309,0.0362229528239519,0.861842105263158,25.6934489381141,3.03616323875539,0.04309509803939,348.161745601573,1,0.00377347076049524,295.419843212028,118.167937284811,1,0,79.5075987868013
"48",10,23.4,16.7,25.1,4.5,5,453.825361624166,0.0147852127503866,0.645496789775603,0.0660674484158008,0.0666486335853622,0.782894736842105,26.3526528095465,3.10363852166357,0.0776366062192504,372.534134063599,1,0.00632055687632589,303.034850136625,121.21394005465,1,0,81.021916122013
"49",14.4,23.7,19.05,16.3,3.9,1,468.581777769271,0.0140180651679953,0.644620249048692,0.062648685675003,0.0592366871700813,0.9375,26.9126230142758,3.12314488077583,0.0649831893888468,412.78769189452,1,0.00621748969871951,307.899414076904,123.159765630761,1,0,79.0050933564652
"50",13.7,22.2,17.95,17.6,3.7,4.5,482.208450752045,0.0139503918910937,0.637511039715727,0.0623470306427256,0.0550359476625089,0.865131578947368,27.4074636349411,3.15132724582528,0.0568970828900577,449.365620021918,1,0.00515545248811767,312.254740338865,124.901896135546,1,0,80.6745443401274
"51",12.4,20.5,16.45,17.9,3.7,1.5,494.281484437504,0.0134084189335262,0.636880956687582,0.0599307686502895,0.0559568930028342,0.766447368421053,27.8922010631289,3.18104155082798,0.0552831917716745,492.988057986105,1,0.00438023084853584,316.018234683927,126.407293873571,1,0,79.3467928924345
"52",9.6,21.5,15.55,24.5,4.1,0,505.427280068577,0.0126117049444695,0.631818017606469,0.0563775348419384,0.0645345363148524,0.707236842105263,28.4264891313813,3.21952631982682,0.0605123794977859,531.334825229658,1,0.00426219852626053,321.03058015081,128.412232060324,1,0,76.2382482458107
"53",9.8,25.6,17.7,23.2,4.9,0,518.811903917278,0.0117232969181789,0.624322597906345,0.0524136775994319,0.0810283083560084,0.848684210526316,29.0611732900139,3.26150484514088,0.0712299341068191,590.148850138637,1,0.00575545540620312,327.439855291158,130.975942116463,1,0,72.5672313701214
"54",16.6,23.4,20,18.3,4.9,0,534.595745228312,0.010851105430909,0.615893874319911,0.0485205664882318,0.085284413248152,1,29.6848525740531,3.2935207303537,0.0691969295097932,675.282441231807,1,0.00629646364632094,332.970668958086,133.188267583234,1,0,68.9457753891203
"55",14.8,22.9,18.85,14.4,4.5,0,549.197136494942,0.0100896051270865,0.607550699907459,0.0451203261749418,0.0822355877199719,0.924342105263158,30.2451577732618,3.32324365866851,0.0615645887565897,769.414041479753,1,0.00495515526536699,336.395672277508,134.558268911003,1,0,65.66500160962
"56",14.8,28.3,21.55,25.4,6.4,0,566.616777244242,0.00913362684311103,0.600214478029458,0.0408502345152641,0.125787493548499,1,31.0462502294565,3.39107753306857,0.0875006356656673,898.851692297233,1,0.0071303943880121,345.089049115372,138.035619646149,1,0,61.0553544183538
"57",12.5,30.8,21.65,25.8,5.2,0,584.156041643195,0.00836023806192822,0.59094100952337,0.0373946203372952,0.10877166327241,1,31.6739503367938,3.40881903470393,0.067554443043106,1044.48038058485,1,0.00520463263424686,351.534466169623,140.613786467849,1,0,57.3678825189279
"58",16.8,30.7,23.75,23.8,5.6,0,603.895516117552,0.00757421755674465,0.58339077870373,0.0338816496330892,0.125730865649719,1,32.3404072817168,3.44338746420151,0.070959820313549,1222.76533386528,1,0.00513049125555926,357.395539379974,142.95821575199,1,0,53.4474964860389
"59",15.6,26.9,21.25,24.3,6.6,0,621.043527520764,0.00676133799584059,0.575676958533672,0.030247757635592,0.162002498236818,1,33.1216382571929,3.49290773164616,0.0823862543649845,1385.62966654929,1,0.00547722443761146,363.784173964004,145.513669585602,1,0,48.8881349744522
"60",10.6,29.6,20.1,25.5,5.4,0,637.005006761159,0.00611341621459639,0.567660627192814,0.0273507144913503,0.143332091214744,1,35.3637475961572,3.69122633142422,0.234028732600067,1551.5196274012,1,0.014449806498706,381.47073711842,152.588294847368,1,0,45.2096941102428
"61",14.6,26.2,20.4,17.5,4.6,7,653.289463993219,0.00649432475440422,0.561245364064066,0.0290539240317935,0.112397026073476,1,36.9581186752543,3.75287536167595,0.161898823711458,1756.18203265369,1,0.0109045484074747,390.630557780699,156.25222311228,1,0,49.1116197006091
"62",14,18.8,16.4,6.7,1.6,9,665.394041405105,0.00740939301244114,0.565019472511852,0.0331448882469001,0.0336683909228612,0.763157894736842,37.4080340384515,3.74664270222287,0.0450617669564765,1947.48494156862,1,0.0026938806886602,391.496909810172,156.598763924069,1,0,57.0267823133864
"63",12.6,23.3,17.95,19,3.7,0.5,679.10415961933,0.0070093119586136,0.574054589943066,0.0313563881730727,0.0807596060336697,0.865131578947368,38.4821019383279,3.84926798319917,0.107436313780419,2177.2644402327,1,0.00703718054562283,397.91481846778,159.165927387112,1,0,54.9779799340391
"64",15.6,24.7,20.15,19.9,4.1,0,695.11404074056,0.00651463352099105,0.570110018742916,0.0291447288062114,0.0943015804346103,1,39.6678024083753,3.93062555953186,0.117489356368604,2450.00691358103,1,0.00847250771341724,406.007757835636,162.403103134255,1,0,52.173038641824
"65",11.6,22.6,17.1,10.9,2.8,2,707.948819540498,0.00641504528302978,0.565220487855215,0.028699444235355,0.0642768215350285,0.80921052631579,40.4248533535509,3.95913525365701,0.074144167194512,2679.86140761243,1,0.0043430119220692,408.280021673263,163.312008669305,1,0,52.2738978026305
"66",16.2,24.8,20.5,18.2,4.4,0,724.332971275839,0.00592731664615292,0.564234563477046,0.0265185231420424,0.107110821036429,1,41.6360145567306,4.06457587194236,0.118235538532858,2970.25598697342,1,0.00809986141487604,415.356060605299,166.14242424212,1,0,49.2947393074717
"67",15.6,27.2,21.4,27,6.4,0,741.664369185913,0.00529905887984337,0.559398849352792,0.0237088446676397,0.170672142798265,1,43.429601844955,4.19762585100202,0.173356605799829,3261.61469458064,1,0.010883510315604,429.461089974321,171.784435989729,1,0,44.9985561444422
"68",17,25.5,21.25,19.6,4.9,1,758.849432007062,0.00493270354309482,0.553153300213093,0.0220702638579229,0.137556683023582,1,44.7193186501547,4.23936840872897,0.122264489826961,3536.22684105306,1,0.00731842331873056,436.346262632583,174.538505053033,1,0,42.7460147391892
"69",13.8,27.1,20.45,21.8,4.6,0,775.204459107115,0.00449578815911593,0.549503450445763,0.0201159380418514,0.138998160759987,1,45.9123784525472,4.31250347957896,0.112062905965128,3778.85377187722,1,0.00625137687916016,442.887703398936,177.155081359575,1,0,39.7127556927286
