"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","TerpeneStressRUE","pest_resistance_genetic"
"20",8.9,10.3,9.6,2.32,0.7,12,181.275898028609,0.0345969108646593,0.776042412253278,0.153595921941624,0.0106393699560719,0.315789473684211,1.61303869304296,0.288158501808088,0.0209833702401989,4.64325596787017,0.984685119952518,0.000987243566703544,144.145362477195,57.6581449908779,0.97,1.5
"21",8.2,18.7,13.45,18.49,2.9,5,190.097918001673,0.0329618846835994,0.801132979116228,0.146443884231744,0.0446011221844952,0.569078947368421,2.10409233398883,0.375718172099499,0.0876852091510759,5.7224087940801,0.994201568996547,0.00708829584501877,150.399888851025,60.1599555404101,0.97,1.5
"22",11.7,16.8,14.25,7.74,1.7,2.5,199.745958424333,0.0313901702558219,0.790433415175086,0.139554316950033,0.0263981673923332,0.62171052631579,2.37828537763562,0.414345097648515,0.047769937330784,6.84435061722568,0.997887568352571,0.0040202948149223,151.890353610657,60.7561414442627,0.97,1.5
"23",6.2,22.8,14.5,22.42,3.6,0,209.659596090598,0.0286268605898448,0.779754983231112,0.127408995241534,0.0586783691820935,0.638157894736842,2.96898571756128,0.514306951455102,0.102324941899754,7.88645106695046,0.999173082776336,0.00807014760506067,160.567942071384,64.2271768285535,0.97,1.5
"24",11.6,21.3,16.45,13.05,2.9,6,221.589139294298,0.0284410267759601,0.760048752189459,0.126590801930702,0.0452626675549926,0.766447368421053,3.39503694895738,0.569461247573117,0.0714630413184146,9.10452009770752,0.999723712367437,0.00672570349950532,164.779758749018,65.9119034996071,0.97,1.5
"25",9.8,16.1,12.95,14.03,2.8,3.5,229.935814180235,0.0273696641311521,0.75868112154888,0.121870455920267,0.0437208339653077,0.536184210526316,3.78801092526916,0.625905518321717,0.0649323840883306,10.6190830428837,0.999929307759149,0.00411571733311088,167.551251492944,67.0205005971777,0.97,1.5
"26",5.1,17.4,11.25,11.52,2,10.5,236.546617012749,0.0264998654829163,0.750693282925189,0.11803411728361,0.0312355894653385,0.424342105263158,4.0258939912808,0.658807418429434,0.0389277832319043,11.9784886643603,0.999979201710244,0.00189127678058322,168.597030150676,67.4388120602703,0.97,1.5
"27",8.3,15.7,12,18.3,3.4,2,243.930879629098,0.0252854636387139,0.744079699515307,0.112671995303088,0.0538288649073135,0.473684210526316,4.42406802849409,0.721357648111036,0.0649234788373786,13.8226844709643,0.99999604454937,0.00336107660473256,171.54938816232,68.6197552649281,0.97,1.5
"28",9.2,16.1,12.65,16.68,3.2,0,251.989175161383,0.0235310359482999,0.734655372884598,0.104913897101468,0.0526219086460118,0.516447368421053,4.79426422705689,0.773887876308093,0.0597568962315967,16.0257019684286,0.999999455355077,0.00314064504094242,174.063912838376,69.6255651353506,0.97,1.5
"29",8.2,18.6,13.4,13.7,2.5,1.5,260.829411942895,0.0225205991287894,0.720654905219276,0.100439870462694,0.0414873521879254,0.56578947368421,5.0705596654695,0.81160857164857,0.0442246538681273,18.571023329699,0.999999944889248,0.00243779501152312,175.667006749606,70.2668026998425,0.97,1.5
"30",12,18.4,15.2,14.99,3.2,1,271.528526979722,0.0211596978563385,0.712389387665918,0.0944076593230938,0.0544097516581491,0.684210526315789,6.19489670823792,0.986314801864942,0.179010291825022,22.7230417525327,0.999999998686719,0.0112162250929136,183.737305017861,73.4949220071444,0.97,1.5
"31",11.6,17.5,14.55,11.46,2.8,8,281.570022855815,0.0220637409447566,0.701029870673975,0.0984156419046609,0.0440828485404114,0.641447368421053,7.05808923642009,1.0948496516138,0.133898284238076,27.4745940203402,0.999999999981755,0.00819920799328334,188.247525350724,75.2990101402896,0.97,1.5
"32",9.9,16.6,13.25,16.08,3.2,1.5,290.26625186583,0.0210490668591993,0.70860472187542,0.0939169752130435,0.0512006296720519,0.555921052631579,8.0415278492911,1.22997812701911,0.150420169620377,32.0969421983314,0.999999999999715,0.00761789576821644,194.127322020462,77.650928808185,0.97,1.5
"33",11.7,16.3,14,14.22,3.6,0,299.742164294788,0.019570461106577,0.700095185915755,0.0873545946699767,0.0600211187343417,0.605263157894737,9.14056296696216,1.37336026487043,0.16512890570987,37.4535826940043,0.999999999999998,0.00846885758050145,199.907825450609,79.9631301802438,0.97,1.5
"34",5.8,18.6,12.2,27.49,4.2,0,307.373455161989,0.0181356588011492,0.687444774052257,0.0809793617601944,0.0735659620890738,0.486842105263158,10.4085570058835,1.5374855471993,0.187299979014815,44.5262584566398,1,0.00735968495705594,209.619076945144,83.8476307780576,0.97,1.5
"35",4.8,22.4,13.6,27.83,4.8,0,316.459546646379,0.0166166588642781,0.674896040465847,0.0742227977305838,0.0891329817859869,0.578947368421053,11.8412751134969,1.7016506459075,0.205888780545665,53.3352508078568,1,0.00910891270022624,221.787126886614,88.7148507546457,0.97,1.5
"36",13.3,20.6,16.95,13.96,3.7,0,329.021028204012,0.0153149575562882,0.661332051330704,0.068427334910818,0.0719771665782802,0.799342105263158,12.9072710511335,1.79511862954893,0.148256680989662,65.2181820885995,1,0.00871767604536549,227.628667251093,91.0514669004371,0.97,1.5
"37",12.9,20.2,16.55,10.02,2.3,0,341.182874320942,0.0143857961575397,0.649492666442773,0.0642876526743765,0.0460816955391295,0.773026315789474,13.5456687966627,1.85571217139396,0.0874583960639063,76.2727917176041,1,0.0048638002003089,229.967960595433,91.9871842381733,0.97,1.5
"38",11.3,20.9,16.1,22.17,3.8,0,352.888627309005,0.0132637364741861,0.640926559236629,0.0592856151600065,0.0800407162855837,0.743421052631579,14.6067195564208,1.98924115382597,0.144501017456808,86.7165533062174,1,0.0073968422511254,237.839384245391,95.1357536981563,0.97,1.5
"39",11.9,20,15.95,10.06,2.4,0,364.450662781855,0.0124620019632432,0.630461459327371,0.0557097181725408,0.0522162200996658,0.733552631578947,15.2521986677879,2.03699359707002,0.0862063788661641,96.3702599797698,1,0.00423902313681913,239.886323737698,95.9545294950792,0.97,1.5
"40",9.4,23.4,16.4,23.09,4,2,376.488090187611,0.011877859493347,0.622907408830426,0.0531034198636073,0.0886175880488726,0.763157894736842,16.29779767568,2.16584581604534,0.138951671972438,106.279623654393,1,0.00702120770681085,247.668068663311,99.0672274653243,0.97,1.5
"41",13.3,18.6,15.95,13.67,3.4,4,388.064727711602,0.0118628382986978,0.617365449336098,0.0530363893365455,0.0733200163027154,0.733552631578947,17.1069871015117,2.23167380490595,0.105561945778041,120.768999914052,1,0.00529271501946472,251.140936550483,100.456374620193,0.97,1.5
"42",8.2,17.2,12.7,13,2.5,2,396.267121914555,0.0116364370001167,0.617222527906784,0.0520260394172589,0.0537684503629823,0.519736842105263,17.6728315941748,2.28694532327541,0.0732228680673594,131.058683013643,1,0.0026104051607607,252.769829370797,101.107931748319,0.97,1.5
"43",8.3,16.9,12.6,19.28,3.6,1,404.367370469259,0.011052958397633,0.615065955507828,0.0494216922034079,0.0797964948604307,0.513157894736842,18.4808831754944,2.38256020269302,0.104174217275948,141.091113393442,1,0.00356071677476475,256.065059102836,102.426023641134,0.97,1.5
"44",8,19,13.5,22.33,4.1,0,413.407116460555,0.0102102572790732,0.609487366326935,0.0456591321872093,0.0962083009179222,0.572368421052632,19.3973333149675,2.48199350119952,0.117264742189604,151.780148932697,1,0.00423054679193668,260.599528376305,104.239811350522,0.97,1.5
"45",5.1,20.6,12.85,29.53,4.7,0,421.778005622349,0.00933687659997168,0.601379923237251,0.0417582253986708,0.118121972020095,0.529605263157895,20.4403005704918,2.588954232042,0.132101506079081,161.121951773338,1,0.00412151006669369,266.441521605239,106.576608642096,0.97,1.5
"46",5.6,21,13.3,29.61,4.9,0,430.624025068993,0.00847461316775541,0.592918298065821,0.0379057233894884,0.132848643366726,0.55921052631579,21.5117509348295,2.68985242641415,0.133975303592316,170.277172109705,1,0.00409737097847929,272.265033029532,108.906013211813,0.97,1.5
"47",9.2,22,15.6,26.53,4.5,0,441.872754347012,0.0076823353067765,0.584509927760145,0.0343649131877486,0.131372341691185,0.710526315789474,22.4700427321532,2.77466408399857,0.118332566774324,180.834676831238,1,0.00428633089084455,277.723418239169,111.089367295668,0.97,1.5
"48",6.6,24,15.3,28.42,5.4,0,452.817177053903,0.00682403182292568,0.576740279151632,0.030528053438623,0.173413813346124,0.69078947368421,23.6167054088708,2.88287531303794,0.139972340166016,189.985960751555,1,0.00449590832262954,283.856556536568,113.542622614627,0.97,1.5
"49",13.5,23,18.25,25.41,6.5,0,466.847840171235,0.00585474037859078,0.568280210161682,0.0261939699557148,0.23683242221762,0.884868421052632,24.9939260307271,3.0125821517859,0.165999941720847,205.245072151417,1,0.0060556701959662,291.242536361184,116.497014544474,0.97,1.5
"50",15.2,21.2,18.2,23.18,6.2,0,480.839211268673,0.00498377584383525,0.558678285494177,0.0222986999222909,0.258529803508854,0.881578947368421,26.2594248485606,3.11830952289061,0.15027812062203,218.434571729987,1,0.00479914906349215,296.582261575188,118.632904630075,0.97,1.5
"51",16,21.9,18.95,18.2,5.1,0.5,495.62594345108,0.00436997624226038,0.550012591938423,0.0195531512214402,0.236183676294459,0.930921052631579,27.2191405007084,3.19839431817214,0.112771712567865,235.813754271183,1,0.00344456557600514,299.591434062386,119.836573624954,0.97,1.5
"52",13.9,25.7,19.8,29.73,6.7,0,511.310112997855,0.00353581222153108,0.543886968816879,0.0158214393629899,0.373273174612,0.986842105263158,28.4980826464738,3.32912722496584,0.14940517821646,256.776288404505,1,0.00404681028097984,305.366394205755,122.146557682302,0.97,1.5
"53",8.5,20.3,14.4,13.33,3.2,2.5,521.355993476981,0.00354008336920895,0.535541167576674,0.0158405479586441,0.174682763023969,0.631578947368421,28.9608695836381,3.34593173572239,0.0534670927426349,270.401704962186,1,0.000947428114168332,305.972596610325,122.38903864413,0.97,1.5
"54",5.7,21,13.35,24.48,3.9,0,530.303069195335,0.00308216348411352,0.535583955141264,0.0137918070269369,0.240293600527393,0.5625,29.5291008838936,3.40765918778063,0.065573910249211,284.453965747677,1,0.000917498331212973,307.050693849433,122.820277539773,0.97,1.5
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.703397202355,0.00403964852119898,0.530993744515735,0.0180754581952844,0.206826754558355,0.842105263157895,29.9408728939535,3.44813616361359,0.0474216621566209,319.966224849115,1,0.00133686548055218,308.586912710445,123.434765084178,0.97,1.5
"56",11.5,15.4,13.45,9.91,2.2,9,552.750791413945,0.00512401608781019,0.540584726485998,0.0229259541034381,0.0783809251188089,0.569078947368421,30.0798628135181,3.45413014691485,0.0159604873952299,350.892765333339,1,0.000392475875188109,308.773605634755,123.509442253902,0.97,1.5
"57",9.4,19.7,14.55,20.43,3.6,0.5,562.938166556835,0.0047515531895083,0.551410109856311,0.0212599965702085,0.135850882767188,0.641447368421053,30.3101852770814,3.47935779352958,0.0264391078872675,391.079999786785,1,0.000692870228669218,309.453061895797,123.781224758319,0.97,1.5
"58",7.7,21.1,14.4,21.62,3.8,10.5,572.972377698525,0.00584431275667721,0.547696727406273,0.0261473383077118,0.114566889991189,0.631578947368421,30.4850067344387,3.49496731404872,0.0200424846410789,449.951724534297,1,0.000648065229893503,310.125598068771,124.050239227508,0.97,1.5
"59",11.6,20.2,15.9,12.01,2.9,0,584.562359741731,0.0054545933820416,0.558574735850273,0.0244044587362133,0.0919218755353601,0.730263157894737,30.6154508227759,3.50550539919133,0.0149360026937293,514.670377158487,1,0.000532354821691549,310.43248997638,124.172995990552,0.97,1.5
"60",10,20,15,17.17,3.3,5,595.216564599467,0.00575661039739265,0.554701119866448,0.0257551345691147,0.0973891375537239,0.671052631578947,31.8227106864991,3.64164838582634,0.138153408027104,592.051390711123,1,0.00486737009427741,314.44398171328,125.777592685312,0.97,1.5
"61",12.6,21.2,16.9,14.36,3.4,7.5,607.851743216346,0.00637142113718213,0.557703622413969,0.0285043858852512,0.0889156446340706,0.796052631578947,32.8675605902861,3.73331094686844,0.118680836471788,713.323533567288,1,0.00561282750842075,318.312791458284,127.325116583314,0.97,1.5
"62",13.7,22.5,18.1,22.59,4.8,0,621.731885859989,0.00580109055751199,0.563802523576867,0.025954050228896,0.1350885918679,0.875,34.3863243128234,3.87821766306658,0.171291826401241,840.791570271014,1,0.00830312133000129,327.316031978831,130.926412791532,0.97,1.5
"63",13.2,22.7,17.95,18.38,4.2,0,635.462924565274,0.00531211993082308,0.558145471265983,0.0237672599354795,0.126551662588621,0.865131578947368,35.681318505753,3.9596944159671,0.143710532267086,975.257349177238,1,0.00645412559147086,333.01011974065,133.20404789626,0.97,1.5
"64",13.3,21.9,17.6,22.45,4.4,0,648.834721917156,0.00482960247773,0.553283318842427,0.0216091066625772,0.143072771931112,0.842105263157895,37.0229859234123,4.06769076737071,0.147408104224346,1112.57940447085,1,0.00598866897986897,339.463509433357,135.785403773343,0.97,1.5
"65",12.4,18.5,15.45,11,2.7,0.5,659.965595703959,0.00458652530577955,0.548475317555652,0.0205218191275969,0.090941659209311,0.700657894736842,37.7977593163654,4.10684069793682,0.0841814689391123,1233.67543437474,1,0.00275113033837828,340.916106252021,136.366442500808,0.97,1.5
"66",8.6,26.3,17.45,30.28,5.9,0,673.189842824012,0.00401495698903368,0.546049707468658,0.0179649994697211,0.222913459878704,0.832236842105263,39.5824237088866,4.29011189900726,0.193429538382987,1377.48208771499,1,0.00671151423913682,350.670889507752,140.268355803101,0.97,1.5
"67",15.5,23.9,19.7,23.57,6.4,0,688.774739588946,0.00342061345293327,0.540337741654578,0.0153060497580864,0.278145875279248,0.980263157894737,41.4984335538925,4.42477984209351,0.204294982084678,1537.46411316658,1,0.00728646498112364,358.914504528796,143.565801811518,0.97,1.5
"68",17.4,27.6,22.5,25.65,7.1,0,707.298874718637,0.00279281580461706,0.534386932378184,0.0124972000604135,0.369496037001373,1,43.6014245025446,4.58677768347826,0.22123020203781,1707.30697440685,1,0.00675756301878111,367.234416117519,146.893766447008,0.97,1.5
"69",17.2,29.7,23.45,28.93,7.2,0,726.828985835786,0.00218925994312663,0.528090553807274,0.009796624820817,0.467134804809022,1,45.6577502199453,4.73968138607773,0.213464935953403,1857.49532520073,1,0.00525917825809954,374.537521413846,149.815008565539,0.97,1.5
"70",18.4,31,24.7,20.78,6.3,0,747.680148441826,0.0086177189527669,0.522028841186199,0.0385451860146984,0.101409547609726,1,45.9847574246009,4.71941757197367,0.0335607630494536,2499.27275991314,1,0.00335087234738744,377.879815528025,151.15192621121,0.97,1.5
"71",16.9,25.5,21.2,18.01,4.2,0,764.759257721678,0.00811351457069819,0.585908975699569,0.0362920315489008,0.0703947853114015,1,46.2226840661388,4.71945463254035,0.0242929205280254,3002.28917136302,1,0.002338240957153,379.901178070664,151.960471228266,0.97,1.5
"72",18.1,30,24.05,25.02,5.6,0,784.815883350707,0.00750359501191071,0.5809736992058,0.033565973173773,0.0992730771368482,1,46.5348221898727,4.73664553208269,0.031771640668234,3543.38745003321,1,0.00290579250342918,383.390918635583,153.356367454233,0.97,1.5
"73",17.9,31.8,24.85,28.01,6.2,0,805.718044404393,0.00687431253027076,0.574982018111785,0.0307528483588759,0.117323874752355,1,46.8692859107646,4.74545520552667,0.0338640236249439,4044.4660025168,1,0.00291637637130351,387.311928339273,154.924771335709,0.97,1.5
"74",20.9,31.3,26.1,25.43,6.7,0,827.936549471095,0.00623412912924069,0.568776963989675,0.0278904926612729,0.136638869777615,1,47.2149362587498,4.75232244294771,0.0347907259080185,4502.32724125004,1,0.00279534273735925,390.724035498203,156.289614199281,0.97,1.5
"75",17.8,26.9,22.35,27.81,7.2,0,846.254463414935,0.00561046688825364,0.562442197242173,0.0251015652610567,0.160054135235762,1,47.5722788994735,4.76399262180505,0.0357850778488344,4825.81737226589,1,0.00261394086895403,394.213332885352,157.685333154141,0.97,1.5
"76",15.5,23.7,19.6,27.09,6.4,0,861.71121156598,0.00508168419893631,0.556251249293983,0.0227366176477306,0.154496929007398,0.973684210526316,47.8735070906265,4.76950032702926,0.0300105014971019,5061.70650690818,1,0.00193334886502499,396.727305081521,158.690922032609,0.97,1.5
"77",15.7,25.7,20.7,21.97,5.4,0,878.325140089672,0.00463634003862351,0.550988349879264,0.0207446451519624,0.140444198101451,1,48.111704300128,4.77559101105346,0.0236435700855027,5278.62721804136,1,0.00142728944220848,398.232467435697,159.292986974279,0.97,1.5
"78",15.4,26,20.7,24.14,5.5,2,894.946130393118,0.00439988366744004,0.546546978964697,0.0196869354293778,0.148207659512757,1,48.3312969693536,4.78686282261592,0.0217490539329317,5463.71484014953,1,0.00124598116144456,399.676210727086,159.870484290834,0.97,1.5
"79",13.6,25.6,19.6,24.99,5.2,0,910.420735463308,0.00400092282279647,0.544185763384873,0.0179022167741392,0.151690502365207,0.973684210526316,48.5270260560586,4.7961710258831,0.0193448939873806,5603.63178398221,1,0.000981260421271106,400.853252227609,160.341300891044,0.97,1.5
"80",11.4,27.9,19.65,30.4,5.6,0,925.953542396117,0.0093373020549114,0.540197351644308,0.0417601259894316,0.0689186477455966,0.976973684210526,48.605952316303,4.79578511959762,0.00778738747803051,5899.27110271036,1,0.00092454794883739,402.202352594553,160.880941037821,0.97,1.5
"81",12.2,31.8,22,30.47,5.9,0,943.85371580978,0.00878375082066903,0.592922433916617,0.0392870533534428,0.0758774331526894,1,48.6943092394933,4.79514932080995,0.00870090667352497,6175.34164528849,1,0.000994733985494758,403.657210732378,161.462884292951,0.97,1.5
"82",15.1,33.2,24.15,29.15,6.8,0,964.001844447782,0.00818012845019,0.587530419636991,0.0365897328029641,0.092188674068385,1,48.7901511869606,4.79453603658041,0.0094182465060879,6414.02065173635,1,0.0010028183683089,405.060354193316,162.024141677326,0.97,1.5
"83",19.2,30.5,24.85,24.45,6.4,0,984.890682945259,0.0076239200143628,0.581626684550119,0.0341038111241652,0.0913771891492135,1,48.8724341741365,4.79296569069927,0.00806957011915977,6598.91817452108,1,0.000800841007023362,406.000221199158,162.400088479663,0.97,1.5
"84",17.8,28.5,23.15,19.1,4.6,12.5,1004.01841858884,0.00832610100184192,0.576165861807032,0.0372420697409339,0.0591216587824872,1,48.9191678621658,4.79110426482765,0.00457706011392193,6748.4062660718,1,0.000496036248635981,406.454987231908,162.581994892763,0.97,1.5
"85",17.1,26,21.55,19.52,4.6,57.5,1021.46679881099,0.0129627026039755,0.583056583793536,0.0579431170431297,0.0373861332888611,1,48.9478266893984,4.7907994025801,0.00280500078698021,6925.08290775498,1,0.000472963722716651,406.898135321544,162.759254128618,0.97,1.5
"86",16,28.1,22.05,25.27,6,0,1039.3591330254,0.0123698428315678,0.627632339470363,0.0552985765864547,0.0503041397826422,1,48.9878054614428,4.79168297466659,0.00391047526111347,7063.70548989916,1,0.000629269212733907,407.661413705822,163.064565482329,0.97,1.5
"87",17.3,26,21.65,17.54,4.5,0,1056.84600378992,0.0119461866184351,0.622035154589934,0.0534083165422738,0.0386347942050584,1,49.0166490736294,4.78929561856433,0.00281823804930526,7167.10009247605,1,0.000438005488001737,408.03017928628,163.212071714512,0.97,1.5
"88",14.5,28.8,21.65,28.35,5.6,0,1074.33964800661,0.0115912239836299,0.618015301669769,0.0518242566908473,0.0495511927963892,1,49.0515548475717,4.79019342509611,0.00340876878125822,7245.20840530121,1,0.000514071603210248,408.729727923929,163.491891169572,0.97,1.5
"89",17.7,32.3,25,24.95,6.3,5.5,1095.31808583895,0.0116641608547686,0.614634736465159,0.0521497670617892,0.0553965136625908,1,49.0879053013505,4.78898290665486,0.00354632573394265,7313.63270119601,1,0.000538175577365483,409.374246995382,163.749698798153,0.97,1.5
"90",14.6,21.8,18.2,23.75,5,2.5,1109.23354326054,0.0115622820774742,0.615330282390743,0.0516950886400005,0.0443528802864614,0.881578947368421,49.6611860437153,4.84048618243976,0.0558777937690238,7349.78613067132,1,0.0074104184821701,417.822124065056,167.128849626022,0.97,1.5
"91",12.4,24.8,18.6,28.21,5.1,0,1123.56572838076,0.0112409252668542,0.614358608538206,0.0502607543483087,0.0465332622234669,0.907894736842105,50.2444605421071,4.83966114268682,0.0561823312446848,7377.41486027051,1,0.00746031638548568,427.923989276314,171.169595710526,0.97,1.5
"92",13.9,26.3,20.1,17.25,4.2,5.5,1139.46045818862,0.0114476868014955,0.611287707281157,0.0511836317007537,0.0376293689929528,1,50.6996548996996,4.81630691000548,0.0432420247081595,7399.87862387853,1,0.00644065605197281,433.256852487348,173.302740994939,0.97,1.5
"93",16.8,24.9,20.85,12.85,2.9,1,1156.1311685689,0.0113507499920269,0.61326456056989,0.0507509663323393,0.0262040744131292,1,51.0098143862116,4.81108672746929,0.0292532761962005,7415.14725701463,1,0.00432027922285103,435.921600712002,174.368640284801,0.97,1.5
"94",13.8,24.6,19.2,11.1,2.5,4.5,1171.08940155349,0.0115783555804494,0.612338205152097,0.0517668250773675,0.0221456539858922,0.947368421052632,51.2669679012917,4.81817494126664,0.0241678155182271,7423.89468762699,1,0.00344906056254636,437.759260179727,175.103704071891,0.97,1.5
"95",16.6,24.2,20.4,16.74,3.8,3,1187.29076287848,0.0115952637352816,0.61451197115422,0.0518422860098418,0.033612309184283,1,51.6527452621183,4.84260123349837,0.0361677954175429,7427.9625025402,1,0.00545631167565075,442.143515737346,176.857406294938,0.97,1.5
"96",13.9,28.9,21.4,25.02,5,0,1204.53040524543,0.0112800466722447,0.614673272921974,0.0504353788515066,0.0454626233136377,1,52.1628914047407,4.86224416159017,0.0475521014407965,7426.48956790928,1,0.00697907701143386,450.525108064997,180.210043225999,0.97,1.5
"97",18.6,27.9,23.25,17.6,4.9,18,1223.69688879768,0.0125111088308715,0.61166203130378,0.0559287866995954,0.0401694293733591,1,52.5984567787932,4.84973245499499,0.0401604088823084,7420.49117777189,1,0.00653621776164825,456.046904830038,182.418761932015,0.97,1.5
"98",13.9,19.8,16.85,9.22,2.3,3.5,1236.20072570184,0.0126632023057445,0.623371863762892,0.0566072500744914,0.0186285767376885,0.792763157894737,52.7991017530565,4.83395735613473,0.0183698058699514,7414.24217481009,1,0.00239890512626709,457.108564282719,182.843425713087,0.97,1.5
"99",13.8,22.6,18.2,18.01,4.1,0.5,1250.10348173625,0.0124431971832333,0.624808929548987,0.0556258275588697,0.033794595900115,0.881578947368421,53.1593536093662,4.86038040975091,0.0329379675654145,7404.38359048428,1,0.00470032060810386,461.171897442012,184.468758976805,0.97,1.5
"100",14.5,22,18.25,19.79,4.9,1,1264.06091056878,0.0122157057801439,0.622729492541997,0.0546108964099341,0.0411408158979239,0.884868421052632,53.5867458069143,4.87437275936998,0.0388765702026856,7391.66102499653,1,0.00546687235808849,466.364988832408,186.545995532963,0.97,1.5
"101",15.1,22.4,18.75,18.03,4.9,0,1278.54020909036,0.0119038272951327,0.620574536501846,0.0532192973634444,0.0422186990876115,0.917763157894737,54.012025417785,4.88125185750308,0.0384339760352194,7375.44137798183,1,0.00546270892356599,471.092635643219,188.437054257287,0.97,1.5
"102",16,23.7,19.85,13.61,4,0.5,1294.16570231393,0.0116931828605199,0.617612476035364,0.0522792864559081,0.0350850931820774,0.990131578947368,54.3539631067231,4.88350178101091,0.0307218318127974,7354.45195140258,1,0.00462767296093159,474.115801835136,189.646320734054,0.97,1.5
