"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","TerpeneStressRUE","pest_resistance_genetic"
"22",11.7,16.8,14.25,7.74,1.7,2.5,199.745958424333,0.0313901702558219,0.790433415175086,0.139554316950033,0.0263981673923332,0.62171052631579,2.37828537763562,0.421101316673062,0.048548863306323,6.84435061722568,0.997887568352571,0.00395948238896133,147.731597491301,59.0926389965206,0.94,3
"23",6.2,22.8,14.5,22.42,3.6,0,209.659596090598,0.0286268605898448,0.779754983231112,0.127408995241534,0.0586783691820935,0.638157894736842,2.96898571756128,0.52265527484542,0.103985898850574,7.88645106695046,0.999173082776336,0.00794750007998631,156.277306734893,62.5109226939572,0.94,3
"24",11.6,21.3,16.45,13.05,2.9,6,221.589139294298,0.0284410267759601,0.760048752189459,0.126590801930702,0.0452626675549926,0.766447368421053,3.39503694895738,0.578477765133055,0.0725945454719985,9.10452009770752,0.999723712367437,0.00662088938904069,160.423485993551,64.1693943974204,0.94,3
"25",9.8,16.1,12.95,14.03,2.8,3.5,229.935814180235,0.0273696641311521,0.75868112154888,0.121870455920267,0.0437208339653077,0.536184210526316,3.78801092526916,0.635707902668961,0.0659492982499495,10.6943261262041,0.999933936457476,0.00405089036041928,163.15133737444,65.260534949776,0.94,3
"26",5.1,17.4,11.25,11.52,2,10.5,236.546617012749,0.0264998654829163,0.750693282925189,0.11803411728361,0.0312357340556806,0.424342105263158,4.02589508912818,0.669054785346932,0.0395334539685187,12.1142429171886,0.999981593719599,0.00186129965287144,164.180542686301,65.6722170745206,0.94,3
"27",8.3,15.7,12,18.3,3.4,2,243.930879629098,0.0252854623399687,0.744079699515307,0.112671989564985,0.0538289964339757,0.473684210526316,4.42407004938106,0.732549901759042,0.0659309244113262,14.0289429498847,0.999996714687085,0.00330766783656906,167.085988568614,66.8343954274454,0.94,3
"28",9.2,16.1,12.65,16.68,3.2,0,251.989175169388,0.0235310343157367,0.734655362688043,0.104913889876161,0.0526219475609429,0.516447368421053,4.79426643245154,0.785812159295866,0.0606776496973655,16.3080409034165,0.999999577567773,0.00309040688275981,169.560290890001,67.8241163560003,0.94,3
"29",8.2,18.6,13.4,13.7,2.5,1.5,260.829411962282,0.0225205975076013,0.720654891982752,0.100439863281065,0.0414873602447558,0.56578947368421,5.07056184860634,0.82404299842723,0.044902184408318,18.9359982044596,0.9999999603192,0.00239859154750212,171.137604629049,68.4550418516197,0.94,3
"30",12,18.4,15.2,14.99,3.2,1,271.528527013023,0.0211596963019004,0.712389374287914,0.0944076524289816,0.05440975649475,0.684210526315789,6.19489887880753,1.00137249707208,0.181743108565461,23.200118558378,0.99999999914516,0.0110352647130098,179.077698288567,71.6310793154266,0.94,3
"31",11.6,17.5,14.55,11.46,2.8,8,281.570022901909,0.0220637394567599,0.701029857552782,0.0984156353103705,0.0440828515336043,0.641447368421053,7.05809137665253,1.11128384880938,0.135908113125551,28.0688775660815,0.999999999989313,0.00806488844853832,183.514032126291,73.4056128505164,0.94,3
"32",9.9,16.6,13.25,16.08,3.2,1.5,290.266251922381,0.0210490654298547,0.708604709501022,0.0939169688731443,0.0512006331492367,0.555921052631579,8.04152995447626,1.2482808299543,0.152658453190434,32.7967968217489,0.999999999999848,0.00749214026828062,189.29676567096,75.718706268384,0.94,3
"33",11.7,16.3,14,14.22,3.6,0,299.742164362458,0.0195704597359926,0.700095173828908,0.0873545885834144,0.0600211229378283,0.605263157894737,9.14056503319085,1.39357962667232,0.167559980059591,38.2680788413527,0.999999999999999,0.00832775837050733,194.980960424333,77.9923841697334,0.94,3
"34",5.8,18.6,12.2,27.49,4.2,0,307.373455238436,0.0181356574826406,0.687444762191677,0.0809793558985605,0.0735659674375073,0.486842105263158,10.4085590273622,1.55990061171253,0.190030589436639,45.4837207567111,1,0.00723604233094777,204.529063000866,81.8116252003462,0.94,3
"35",4.8,22.4,13.6,27.83,4.8,0,316.459546733079,0.0166166576007892,0.674896028814459,0.0742227921076195,0.0891329885634352,0.578947368421053,11.841277084546,1.72608597978029,0.208845256624431,54.4617935119565,1,0.00895394785554,216.49010470421,86.5960418816841,0.94,3
"36",13.3,20.6,16.95,13.96,3.7,0,329.02102830456,0.0153149563489092,0.661332039933438,0.0684273295330955,0.0719771722527149,0.799342105263158,12.9072729831968,1.82046454030441,0.150349941163417,66.5651233356728,1,0.00856733602076846,222.230905225007,88.8923620900027,0.94,3
"37",12.9,20.2,16.55,10.02,2.3,0,341.182874434497,0.0143857949968071,0.649492655372698,0.0642876475015657,0.0460816992572783,0.773026315789474,13.5456707044197,1.88172314881566,0.0886842590809713,77.821213663454,1,0.00477943813510377,224.529623790466,89.8118495161865,0.94,3
"38",11.3,20.9,16.1,22.17,3.8,0,352.888627434717,0.0132637353605085,0.640926548477942,0.0592856101938157,0.0800407230061306,0.743421052631579,14.6067214249366,2.01704611925788,0.146520781487665,88.4510401810304,1,0.00726826513404899,232.264220815516,92.9056883262063,0.94,3
"39",11.9,20,15.95,10.06,2.4,0,364.450662919219,0.0124620008892359,0.630461448877442,0.0557097133812747,0.0522162245997939,0.733552631578947,15.2522005113186,2.06521162933469,0.0874005632629413,98.2741075340585,1,0.00416482442643568,234.275331234553,93.7101324938212,0.94,3
"40",9.4,23.4,16.4,23.09,4,2,376.488090336762,0.0118778584616683,0.622907398669945,0.0531034152598646,0.0886175957459565,0.763157894736842,16.2977994766373,2.19578271946325,0.140872278053638,108.354224476368,1,0.00689810282011885,241.920636552147,96.7682546208589,0.94,3
"41",13.3,18.6,15.95,13.67,3.4,4,388.064727871696,0.0118628373042867,0.617365439520732,0.0530363848990731,0.07332002244882,0.733552631578947,17.1069888636028,2.26227334779818,0.107009339752833,123.089483471288,1,0.00519934805993175,245.332240775152,98.1328963100608,0.94,3
"42",8.2,17.2,12.7,13,2.5,2,396.267122082125,0.0116364360331973,0.617222518444638,0.0520260351020063,0.0537684548308244,0.519736842105263,17.6728333269279,2.31819677224594,0.0742234583559887,133.552195371255,1,0.00256423871594025,246.932325733899,98.7729302935595,0.94,3
"43",8.3,16.9,12.6,19.28,3.6,1,404.36737064402,0.0110529574592171,0.615065946287766,0.0494216880142535,0.0797965016352963,0.513157894736842,18.4808848658346,2.41506792633856,0.105595558254344,143.751520850234,1,0.00349767069059473,250.169210097803,100.067684039121,0.94,3
"44",8,19,13.5,22.33,4.1,0,413.407116643142,0.0102102563702093,0.609487357331323,0.0456591281285226,0.0962083094818842,0.572368421052632,19.3973349573583,2.51575431414595,0.118859795766718,154.616282446995,1,0.00415546960914127,254.623208643665,101.849283457466,0.94,3
"45",5.1,20.6,12.85,29.53,4.7,0,421.778005812,0.00933687571948978,0.601379914462345,0.0417582214653849,0.118121983159181,0.529605263157895,20.440302158545,2.62402686587117,0.133891071419036,164.109726694903,1,0.00404814715687366,260.361214349704,104.144485739881,0.94,3
"46",5.6,21,13.3,29.61,4.9,0,430.624025265919,0.0084746123152733,0.592918289506636,0.0379057195801122,0.132848656730298,0.55921052631579,21.5117524666419,2.72610979081592,0.135781181928583,173.411718256223,1,0.00402416887632284,266.080685090244,106.432274036098,0.94,3
"47",9.2,22,15.6,26.53,4.5,0,441.872754552944,0.00768233448306593,0.584509919421925,0.0343649095059968,0.13137235577711,0.710526315789474,22.4700442120558,2.81188776383611,0.119920050342787,184.136693026136,1,0.00420948808249842,271.441215594021,108.576486237608,0.94,3
"48",6.6,24,15.3,28.42,5.4,0,452.817177268338,0.00682403102764806,0.576740271053266,0.0305280498830722,0.173413833555898,0.69078947368421,23.6167068272702,2.92138757133007,0.141842210986338,193.431529858251,1,0.00441506177488636,277.46406626485,110.98562650594,0.94,3
"49",13.5,23,18.25,25.41,6.5,0,466.84784039624,0.00585473961534015,0.56828020230356,0.0261939665425117,0.236832453092177,0.884868421052632,24.9939273759032,3.05264560812644,0.168207508807096,208.927145043179,1,0.0059464219217296,284.716798154345,113.886719261738,0.94,3
"50",15.2,21.2,18.2,23.18,6.2,0,480.839211503833,0.00498377511005238,0.558678277915039,0.0222986966402452,0.258529841573321,0.881578947368421,26.2594261215457,3.15956602999309,0.152266345396261,222.318849467553,1,0.00471225153082965,289.959837697607,115.983935079043,0.94,3
"51",16,21.9,18.95,18.2,5.1,0.5,495.62594369659,0.00436997553523284,0.550012584624067,0.0195531480587015,0.236183714507113,0.930921052631579,27.2191417074753,3.24056153563851,0.114258467307291,239.96247049185,1,0.00338203988228998,292.914387738776,117.16575509551,0.94,3
"52",13.9,25.7,19.8,29.73,6.7,0,511.310113253961,0.00353581154264794,0.543886961752841,0.0158214363257483,0.373273246281223,0.986842105263158,28.4980837677026,3.3729340382441,0.151371132285454,261.241408513657,1,0.00397325364513465,298.584379620529,119.433751848211,0.94,3
"53",8.5,20.3,14.4,13.33,3.2,2.5,521.355993739616,0.00354008270742506,0.535541160775707,0.0158405449979042,0.174682795679206,0.631578947368421,28.9608706481758,3.38980333924091,0.0541681405867467,275.071582262475,1,0.000930164293619209,299.179535942158,119.671814376863,0.94,3
"54",5.7,21,13.35,24.48,3.9,0,530.303069463639,0.0030821628386904,0.535583948511677,0.0137918041392178,0.240293650846294,0.5625,29.5291018782679,3.45232396753533,0.0664333884191983,289.334378301952,1,0.000900775641922137,300.237983352442,120.095193340977,0.94,3
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.703397478945,0.00403964789557916,0.530993738042101,0.0180754553965503,0.206826786589592,0.842105263157895,29.9408737987046,3.49330254903267,0.0480428162835975,325.377559107422,1,0.00131248832081237,301.746189931654,120.698475972662,0.94,3
"56",11.5,15.4,13.45,9.91,2.2,9,552.750791695948,0.00512401547518778,0.540584720228291,0.0229259513633937,0.0783809344899577,0.569078947368421,30.0798636796743,3.49933419428574,0.0161693566272904,356.76595953934,1,0.000385314741340193,301.929476447815,120.771790579126,0.94,3
"57",9.4,19.7,14.55,20.43,3.6,0.5,562.938166844788,0.0047515525917337,0.55141010375318,0.0212599938963762,0.135850899858067,0.641447368421053,30.3101860774826,3.52488702779099,0.0267850692228931,397.552672063426,1,0.000680227118574847,302.596534369374,121.03861374775,0.94,3
"58",7.7,21.1,14.4,21.62,3.8,10.5,572.972377992204,0.00584431217324765,0.5476967214422,0.0261473356986492,0.114566901428242,0.631578947368421,30.4850074770526,3.54068273275373,0.02030464028061,457.301784473612,1,0.000636236437791444,303.256795095056,121.302718038023,0.94,3
"59",11.6,20.2,15.9,12.01,2.9,0,584.562360041841,0.00545459281246342,0.558574730056487,0.0244044561888692,0.0919218851340041,0.730263157894737,30.6154515203823,3.55134081858993,0.0151312893527154,522.984106997901,1,0.000522635395747662,303.558083947997,121.423233579199,0.94,3
"60",10,20,15,17.17,3.3,5,595.216564905357,0.00575660984089745,0.554701114200148,0.0257551320804505,0.0973891469683948,0.671052631578947,31.8227114304334,3.68925549594244,0.139959483588423,601.511204169298,1,0.00477849543731765,307.496328747617,122.998531499047,0.94,3
"61",12.6,21.2,16.9,14.36,3.4,7.5,607.851743528925,0.00637142059451412,0.557703616885386,0.0285043834587848,0.0889156522072131,0.796052631578947,32.8675613570334,3.78200516850461,0.120228811008736,724.569609032671,1,0.00551017931421035,311.294385145316,124.517754058126,0.94,3
"62",13.7,22.5,18.1,22.59,4.8,0,621.731886179717,0.00580109003000084,0.563802518201849,0.0259540478698737,0.135088604151926,0.875,34.3863251153103,3.92869411547056,0.173521253577514,853.901929908927,1,0.00815104893939614,320.132730531282,128.053092212513,0.94,3
"63",13.2,22.7,17.95,18.38,4.2,0,635.462924891892,0.00531211941717818,0.558145466026434,0.0237672576382171,0.126551674825285,0.865131578947368,35.681319336902,4.01098701954421,0.145572111954306,990.319873358284,1,0.00633553179235818,325.722190099772,130.288876039909,0.94,3
"64",13.3,21.9,17.6,22.45,4.4,0,648.834722250319,0.00482960197730746,0.553283313729398,0.0216091044242321,0.143072786755696,0.842105263157895,37.0229867839417,4.12023312330873,0.149312174299125,1129.62334814743,1,0.00587841498653213,332.056770089259,132.822708035703,0.94,3
"65",12.4,18.5,15.45,11,2.7,0.5,659.965596042438,0.00458652481559065,0.548475312564383,0.0205218169349253,0.0909416689287814,0.700657894736842,37.797760189727,4.15972582584707,0.0852655006288014,1252.45923092941,1,0.0027003750448144,333.482568112921,133.393027245168,0.94,3
"66",8.6,26.3,17.45,30.28,5.9,0,673.18984316868,0.00401495651208038,0.546049702574934,0.0179649973360441,0.222913486359517,0.832236842105263,39.5824246225953,4.34532007297192,0.195918725484918,1398.32011364983,1,0.00658763814213727,343.057304894229,137.222921957692,0.94,3
"67",15.5,23.9,19.7,23.57,6.4,0,688.774739940724,0.00342061299005256,0.540337736883511,0.0153060476871805,0.27814591291822,0.980263157894737,41.4984345108325,4.48147359862303,0.206912569836686,1560.56919834582,1,0.0071515819220604,351.148318617571,140.459327447028,0.94,3
"68",17.4,27.6,22.5,25.65,7.1,0,707.298875078625,0.0027928153568542,0.534386927739598,0.0124971980569879,0.369496096241452,1,43.6014255067533,4.64534466390645,0.22405501397267,1732.80031532568,1,0.00663218154194005,359.313860532008,143.725544212803,0.94,3
"69",17.2,29.7,23.45,28.93,7.2,0,726.828986204156,0.00218925951013878,0.528090549313092,0.00979662288338234,0.467134897198113,1,45.657751260307,4.80000194000591,0.216181641318,1885.08480492676,1,0.00516138419279261,366.481165077487,146.592466030995,0.94,3
"70",18.4,31,24.7,20.78,6.3,0,747.680148818854,0.00861771853370688,0.522028836835015,0.0385451841421909,0.101409552541042,1,45.984758399985,4.77931598169373,0.0339867056644425,2535.81408583958,1,0.0032884498710378,369.761196516855,147.904478606742,0.94,3
"71",16.9,25.5,21.2,18.01,4.2,0,764.759258105422,0.0081135141622224,0.585908971604721,0.0362920297233793,0.0703947888554348,1,46.2226849933822,4.77928130840359,0.024600866885129,3045.83693835772,1,0.00229464783492455,371.744873677191,148.697949470876,0.94,3
"72",18.1,30,24.05,25.02,5.6,0,784.815883742161,0.00750359461533685,0.580973695200827,0.0335659714011045,0.0992730823835477,1,46.5348230520363,4.79664714376272,0.0321741016577805,3594.46149272455,1,0.00285159262743026,375.169522359029,150.067808943612,0.94,3
"73",17.9,31.8,24.85,28.01,6.2,0,805.718044803673,0.0068743121455943,0.574982014208582,0.0307528466390767,0.117323881317628,1,46.8692867002974,4.80549536669888,0.034292467950818,4102.49653303884,1,0.00286193554866107,379.017337465493,151.606934986197,0.94,3
"74",20.9,31.3,26.1,25.43,6.7,0,827.936549878469,0.00623412875651302,0.568776960189749,0.027890490994614,0.136638877947014,1,47.2149369689362,4.81236930336407,0.0352303073832595,4566.7001545436,1,0.00274311553709485,382.365694014693,152.946277605877,0.94,3
"75",17.8,26.9,22.35,27.81,7.2,0,846.254463828792,0.0056104665259344,0.562442193547802,0.0251015636406997,0.160054145571925,1,47.572279523819,4.82411871042632,0.0362367101660286,4894.66110726953,1,0.00256506660354128,385.789750122428,154.315900048971,0.94,3
"76",15.5,23.7,19.6,27.09,6.4,0,861.711211985168,0.00508168384539059,0.556251245692054,0.0227366160664315,0.154496939756144,0.973684210526316,47.8735076392471,4.82962765510565,0.0303888248116167,5133.80287675724,1,0.00189717314972154,388.256682312474,155.302672924989,0.94,3
"77",15.7,25.7,20.7,21.97,5.4,0,878.325140514461,0.00463633969339449,0.55098834635652,0.0207446436077274,0.140444208559143,1,48.1117047851526,4.8357468680352,0.0239413903005816,5353.70763570823,1,0.00140056881811057,389.7336661653,155.89346646612,0.94,3
"78",15.4,26,20.7,24.14,5.5,2,894.946130823386,0.00439988333024076,0.546546975518797,0.019686933920996,0.14820767087113,1,48.3312973910547,4.84713210323297,0.0220228801451002,5541.33494271435,1,0.00122264762098982,391.150372416694,156.460148966677,0.94,3
"79",13.6,25.6,19.6,24.99,5.2,0,910.420735898562,0.00400092249290618,0.544185760016212,0.0179022152983532,0.151690514872629,0.973684210526316,48.5270264173107,4.85653031552082,0.0195883411743633,5683.16525107271,1,0.00096287890280587,392.305364918187,156.922145967275,0.94,3
"80",11.4,27.9,19.65,30.4,5.6,0,925.953542836271,0.00933730173222877,0.540197348344194,0.0417601245479451,0.0689186501273179,0.976973684210526,48.6059526479085,4.85611758395029,0.0078853522122545,5982.86665530767,1,0.000907224679327156,393.629187170262,157.451674868105,0.94,3
"81",12.2,31.8,22,30.47,5.9,0,943.85371625533,0.00878375050555025,0.592922430779822,0.0392870519454629,0.0758774358748073,1,48.694309536369,4.85544881128919,0.00881031794330176,6262.72154228238,1,0.000976090600718603,395.056778239249,158.022711295699,0.94,3
"82",15.1,33.2,24.15,29.15,6.8,0,964.001844899283,0.00818012814315059,0.587530416561375,0.0365897314308024,0.0921886775286677,1,48.7901514434106,4.85480112488262,0.00953662541212262,6504.66076682595,1,0.000984018026491763,396.433616261916,158.573446504766,0.94,3
"83",19.2,30.5,24.85,24.45,6.4,0,984.890683402794,0.00762391971508808,0.581626681541009,0.0341038097864683,0.0913771927361982,1,48.8724343924863,4.85318554363418,0.0081709541156579,6692.07112620062,1,0.000785823075114888,397.355858222871,158.942343289148,0.94,3
"84",17.8,28.5,23.15,19.1,4.6,12.5,1004.01841905178,0.00832610070907613,0.576165858863634,0.037242068432624,0.0591216608613473,1,48.9191680568197,4.85128379198024,0.00463454873266614,6843.58426240259,1,0.000486732510578719,397.802094588569,159.120837835428,0.94,3
"85",17.1,26,21.55,19.52,4.6,57.5,1021.46679927873,0.0129627023171354,0.58305658092709,0.0579431157638297,0.0373861341161457,1,48.9478268689049,4.8509669440663,0.00284022721690084,7022.66263551998,1,0.000464091952676993,398.236930184549,159.29477207382,0.94,3
"86",16,28.1,22.05,25.27,6,0,1039.3591334978,0.0123698425508845,0.627632336770432,0.0552985753342379,0.0503041409240903,1,48.9878056193662,4.85185368551976,0.00395957821167623,7163.1597731229,1,0.000617464475965121,398.985889895316,159.594355958126,0.94,3
"87",17.3,26,21.65,17.54,4.5,0,1056.84600426679,0.0119461863420772,0.622035151932158,0.0534083153090996,0.038634795098819,1,49.0166492155253,4.84942275452786,0.00285361798031857,7267.94318517094,1,0.000429787539398088,399.347736620486,159.739094648194,0.94,3
"88",14.5,28.8,21.65,28.35,5.6,0,1074.33964848791,0.0115912237087811,0.618015299042209,0.0518242554642028,0.049551193971337,1,49.0515549693919,4.85032528682199,0.00345155746317198,7347.09136064297,1,0.000504425795932657,400.034159243591,160.013663697437,0.94,3
"89",17.7,32.3,25,24.95,6.3,5.5,1095.31808632554,0.011664160581614,0.614634733843242,0.0521497658427466,0.0553965149598818,1,49.087905401267,4.8490871991941,0.00359083184441465,7416.41478069793,1,0.000528076132424663,400.666583219783,160.266633287913,0.94,3
"90",14.6,21.8,18.2,23.75,5,2.5,1109.23354375063,0.011562281805655,0.615330279786747,0.0516950874268602,0.0443528813291591,0.881578947368421,49.6611861370888,4.901225396661,0.0565789567343399,7453.03687745801,1,0.00727134126933723,408.955912266828,163.582364906731,0.94,3
"91",12.4,24.8,18.6,28.21,5.1,0,1123.56572887442,0.0112409249963917,0.614358605944497,0.0502607531410464,0.0465332633430814,0.907894736842105,50.2444606287248,4.90024305213762,0.0568856096644894,7481.01523901229,1,0.00732008317495129,418.867890492366,167.547156196946,0.94,3
"92",13.9,26.3,20.1,17.25,4.2,5.5,1139.46045868624,0.011447686532148,0.611287704692846,0.0511836304985813,0.0376293698783175,1,50.699654980429,4.87643120298282,0.0437818352201546,7503.75402859379,1,0.00631937543961203,424.100333356364,169.640133342546,0.94,3
"93",16.8,24.9,20.85,12.85,2.9,1,1156.13116907066,0.0113507497234446,0.613264557997064,0.0507509651335294,0.0262040750331719,1,51.0098144627633,4.87106299194921,0.0296179547389616,7519.19777011979,1,0.00423885420295945,426.71485862875,170.6859434515,0.94,3
"94",13.8,24.6,19.2,11.1,2.5,4.5,1171.08940205894,0.0115783553125255,0.612338202584321,0.0517668238816213,0.022145654498344,0.947368421052632,51.2669679741096,4.87819916011043,0.0244688947413884,7528.03495830212,1,0.00338402751188986,428.517868487085,171.407147394834,0.94,3
"95",16.6,24.2,20.4,16.74,3.8,3,1187.29076338792,0.011595263468354,0.61451196859806,0.0518422848185509,0.0336123099580519,1,51.6527453291073,4.90290213122467,0.0366181623831459,7532.1265609312,1,0.00535340115471317,432.81943338292,173.127773353168,0.94,3
"96",13.9,28.9,21.4,25.02,5,0,1204.5304057591,0.0112800464066229,0.614673270375716,0.0504353776658726,0.0454626243841888,1,52.1628914639514,4.92272458515183,0.0481435911533535,7530.6001473998,1,0.00684735536967031,441.042833287679,176.417133315072,0.94,3
"97",18.6,27.9,23.25,17.6,4.9,18,1223.69688931603,0.0125111085665267,0.611662028762686,0.0559287855203527,0.0401694302220912,1,52.5984568299261,4.9099373929804,0.0406589623798528,7524.48323834983,1,0.00641269800971252,446.460280566284,178.584112226514,0.94,3
"98",13.9,19.8,16.85,9.22,2.3,3.5,1236.20072622321,0.0126632020419894,0.623371861263317,0.0566072488979694,0.0186285771256933,0.792763157894737,52.7991018003182,4.89389100161539,0.0185975628683095,7518.12519535044,1,0.0023535349477405,447.501860992756,179.000744397102,0.94,3
"99",13.8,22.6,18.2,18.01,4.1,0.5,1250.10348226095,0.0124431969205254,0.624808927058776,0.0556258263868892,0.0337945966136061,0.881578947368421,53.159353649647,4.92062738515337,0.033346250352147,7508.10583667614,1,0.00461141068058323,451.488333297907,180.595333319163,0.94,3
"100",14.5,22,18.25,19.79,4.9,1,1264.06091109683,0.0122157055186851,0.622729490056226,0.0546108952433959,0.0411408167784808,0.884868421052632,53.5867458387893,4.93473906840844,0.0393580334144169,7495.18335251319,1,0.00536340374430565,456.583137782698,182.633255113079,0.94,3
"101",15.1,22.4,18.75,18.03,4.9,0,1278.54020962187,0.0119038270349201,0.620574534022375,0.053219296202291,0.0422187000104944,0.917763157894737,54.0120254411955,4.94163583710525,0.0389094263152279,7478.714984038,1,0.00535924587667384,461.221243534206,184.488497413682,0.94,3
"102",16,23.7,19.85,13.61,4,0.5,1294.16570284916,0.0116931826013227,0.617612473560316,0.0522792852991707,0.035085093959792,0.990131578947368,54.3539631231717,4.94385378531304,0.0311015021949381,7457.40927206969,1,0.00453997046917109,464.187115442306,185.674846176923,0.94,3
"103",15.1,22.6,18.85,18.96,4.1,1.5,1308.75577513947,0.0115625171311369,0.615606910807683,0.0516961376940979,0.0363686224844948,0.924342105263158,54.699006609333,4.95677550478372,0.0312675349390668,7434.35185138098,1,0.00421340868240772,468.021654415992,187.208661766397,0.94,3
"104",14.6,25,19.8,21.94,4.5,4.5,1324.33423386233,0.0116635813535553,0.614360851426741,0.0521471808461564,0.0395709043001424,0.986842105263158,55.0646244006962,4.96615453532599,0.0329742456710787,7405.96375891792,1,0.00478522632771359,473.061071966234,189.224428786493,0.94,3
