"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","TerpeneStressRUE","pest_resistance_genetic","WaterAvailable"
"1",9.7,18.8,14.25,12.69,2.34,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,76.83
"2",8.2,11.6,9.9,6.93,2.04,2.5,5.1,0.947570947570948,1,0.999585244015448,0,0.335526315789474,0,0,1,0,0,0.335387154242025,0,0,1,0,76.83
"3",4.2,10.7,7.45,13.4,3.52,0,7.75,0.532815466228309,1,0.983160143945669,0,0.174342105263158,0,0,1,0,0,0.171406209306317,0,0,1,0,75.7112128969109
"4",1.7,13.2,7.45,23.54,3.6,0,10.400000000127,0.368006793316785,0.999999999520915,0.928421394964759,0,0.174342105263158,0,0,1,0,0,0.161862940569514,0,0,1,0,74.7465958041588
"5",-0.7,16.8,8.05,24.91,3.39,0,13.6500001189769,0.2748510001633,0.999999634307846,0.84256720818455,0,0.213815789473684,0,0,1,0,0,0.180154172802618,0,0,1,0,73.9463253604345
"6",6,18.4,12.2,24.76,4.55,0,21.050011646827,0.197786630587897,0.999984421824192,0.70896268114084,0,0.486842105263158,0,0,1,0,0,0.345152884239619,0,0,1,0,72.9752563283951
"7",2.6,15.1,8.85,25.2,3.23,0,25.1001521793223,0.163875424944321,0.999653006184506,0.625106014984938,0,0.266447368421053,0,0,1,0,0,0.166557852676908,0,0,1,0,72.3413314628462
"8",3.1,15.5,9.3,24.87,3.88,0,29.6007634627892,0.138391503426843,0.998641592295679,0.550641838135877,0,0.296052631578947,0,0,1,0,0,0.163018965237595,0,0,1,0,71.6325493057615
"9",7.8,15.4,11.6,8.09,1.97,7,36.403335210846,0.125140462977809,0.996218017563512,0.507980083041051,0,0.447368421052632,0,0,1,0,0,0.227254247676259,0,0,1,0,76.6625493057615
"10",5.3,13.3,9.3,16.55,2.82,0.5,40.9062295672099,0.110332148715146,0.993568096969192,0.457176900979946,0,0.296052631578947,0,0,1,0,0,0.135348424632221,0,0,1,0,75.9944670598694
"11",3.2,16.7,9.95,12.1,2.26,3.5,46.0622121651702,0.0997443102706261,0.988383304931401,0.418898859474024,0,0.338815789473684,0,0,1,0,0,0.141929547782317,0,0,1,0,76.83
"12",2.8,17.8,10.3,17.43,2.56,0,51.5719388493579,0.0890962895105363,0.982315119658879,0.378841132208264,0,0.361842105263158,0,0,1,0,0,0.137080672838517,0,0,1,0,76.1440500673763
"13",9.1,16.9,13,24.03,4.43,0,59.7939970104545,0.0781381150873531,0.973099803540697,0.336081134438583,0,0.539473684210526,0,0,1,0,0,0.181306927789235,0,0,1,0,75.0982689270523
"14",12,18.1,15.05,20.23,6.48,0,70.0862363914366,0.0679807147173215,0.958790847822306,0.295163973214164,0,0.674342105263158,0,0,1,0,0,0.199041495095077,0,0,1,0,73.7152958880159
"15",12.8,17.4,15.1,7.96,4.13,0,80.4488318935674,0.0603503533544535,0.939227667834177,0.263687951464001,0,0.677631578947368,0,0,1,0,0,0.178683282899948,0,0,1,0,72.9047356110137
"16",10.7,21.2,15.95,24.11,4.96,0,91.6889998021889,0.0537843108814426,0.919131920518876,0.236142459020066,0,0.733552631578947,0,0,1,0,0,0.173222922241693,0,0,1,0,71.9986635751529
"17",7,24.3,15.65,23.76,3.8,0,102.650570863162,0.0486400845969015,0.897169529056646,0.214290811882906,0,0.713815789473684,0,0,1,0,0,0.152964165061154,0,0,1,0,71.3466866491885
"18",10.8,25.8,18.3,24.29,4.34,0,116.317400544285,0.0436952677877473,0.876422458427501,0.193081780925416,0,0.888157894736842,0,0,1,0,0,0.171487108058758,0,0,1,0,70.6424016040577
"19",9.6,22.7,16.15,14.21,2.93,0.5,127.834032186313,0.0404180647074098,0.85318798059244,0.178923959966159,0,0.746710526315789,0,0,1,0,0,0.133604404316835,0,0,1,0,70.6901645126097
"20",10.4,14.4,12.4,6.47,1.42,1,135.558768561719,0.0386271652487861,0.835873190254701,0.171155278610537,0,0.5,0,0,1,0,0,0.0855776393052684,0,0,1,0,71.4807474214188
"21",9.9,20.7,15.3,24.04,3.75,0,146.241744951678,0.0359089809739897,0.825736771468263,0.159323685297583,0,0.69078947368421,0,0,1,0,0,0.110059124712146,0,0,1,0,70.9503111951954
"22",5,22.8,13.9,26.87,4.29,0,155.515174391155,0.0336733215074356,0.809418198376336,0.149557825087925,0,0.598684210526316,0,0,1,1.09937687156778,0.628214864533136,0.0895379084407972,72.5477683072082,29.0191073228833,1,0,70.3664159776757
"23",4.2,24.2,14.2,28.14,4.34,0,165.10774253959,0.0306227290678754,0.795140267622439,0.136185300584557,0.0484322237716347,0.618421052631579,0.762451916893876,0.232001183993421,0.232001183993421,2.15832762566521,0.856654125044172,0.0195391065259408,95.1564657285942,38.0625862914377,1,0,67.5530206896
"24",9.4,25.9,17.65,25.06,4.45,0,178.247637328019,0.0271978981145898,0.774400942856872,0.121113148550569,0.0715559293292713,0.845394736842105,1.81953601019185,0.422108550725732,0.245229680598728,3.47353354697264,0.95611488981943,0.0251086791282504,124.033743634554,49.6134974538215,1,0,63.9294754552867
"25",13.8,23,18.4,25.77,5.76,0,192.188458307808,0.0235667815870188,0.749396338390168,0.105072095491538,0.112114194171668,0.894736842105263,3.33599129930446,0.649940489460599,0.29544612213361,5.04603794503469,0.989341889746935,0.027775443877698,158.024674794552,63.2098699178207,1,0,58.9458468417728
"26",14.2,18.4,16.3,8.04,2.34,3.5,204.009371980738,0.0229398041177638,0.720944632235169,0.102296535958032,0.0459641076991895,0.756578947368421,3.88466705954359,0.657650501912249,0.0928874684953681,6.37958131572287,0.996790445652878,0.00718906328956253,160.790173501072,64.316069400429,1,0,60.4400295245671
