"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","TerpeneStressRUE","pest_resistance_genetic"
"16",4,24.6,14.3,25.45,4.2,0,143.946901338694,0.041067441304291,0.85639298442735,0.181735419733453,0,0.625,0,0,1,0,0,0.107905405466738,0,0,0.95,2.5
"17",10.1,23.8,16.95,25.01,5,0,156.291994200994,0.0377250615044355,0.839429742962781,0.167233934134195,0,0.799342105263158,0,0,1,1.6449094858065,0.772457566527529,0.126993268733154,117.763380114625,47.1053520458501,0.95,2.5
"18",8.4,21.4,14.9,19.7,3.9,0,166.573343033422,0.0339297354211595,0.820446700566532,0.150679418694487,0.0526375291625816,0.664473684210526,0.682704709345625,0.137071998360995,0.137071998360995,2.90762814033186,0.926968565892052,0.013037792701656,129.191546171911,51.6766184687645,0.95,2.5
"19",10.6,18.2,14.4,20.43,4,1,176.36839838649,0.0308566227223784,0.796817340554159,0.137212415832321,0.0673161435572681,0.631578947368421,1.49557907309245,0.284574120305214,0.154671198028734,4.01829007379194,0.973122373482145,0.0127336852447211,141.343082018024,56.5372328072096,0.95,2.5
"20",8.9,10.3,9.6,2.32,0.7,12,181.275898028609,0.0345969108646593,0.776042412253278,0.153595921941624,0.0106393699560719,0.315789473684211,1.61303869304296,0.291331429724871,0.0212144191969556,4.64325596787017,0.984685119952518,0.000977534482503746,141.450273107108,56.5801092428433,0.95,2.5
"21",8.2,18.7,13.45,18.49,2.9,5,190.097918001673,0.0329618846835994,0.801132979116228,0.146443884231744,0.0446011221844952,0.569078947368421,2.10409233398883,0.37985372853528,0.0886503664363921,5.7224087940801,0.994201568996547,0.00701855809973656,147.643264723268,59.0573058893074,0.95,2.5
"22",11.7,16.8,14.25,7.74,1.7,2.5,199.745958424333,0.0313901702558219,0.790433415175086,0.139554316950033,0.0263981673923332,0.62171052631579,2.37828537763562,0.418814638268019,0.0482852316506705,6.84435061722568,0.997887568352571,0.00397987489567834,149.118744396484,59.6474977585934,0.95,2.5
"23",6.2,22.8,14.5,22.42,3.6,0,209.659596090598,0.0286268605898448,0.779754983231112,0.127408995241534,0.0586783691820935,0.638157894736842,2.96898571756128,0.519829842849755,0.103423759521172,7.88645106695046,0.999173082776336,0.00798862735384603,157.708676568147,63.0834706272587,0.95,2.5
"24",11.6,21.3,16.45,13.05,2.9,6,221.589139294298,0.0284410267759601,0.760048752189459,0.126590801930702,0.0452626675549926,0.766447368421053,3.39503694895738,0.575426770320103,0.0722116689034708,9.10452009770752,0.999723712367437,0.00665603314541256,161.876863793587,64.7507455174347,0.95,2.5
"25",9.8,16.1,12.95,14.03,2.8,3.5,229.935814180235,0.0273696641311521,0.75868112154888,0.121870455920267,0.0437208339653077,0.536184210526316,3.78801092526916,0.632391243056338,0.0656052229709289,10.6688674534223,0.999932405281596,0.00407262551492974,164.619347330427,65.8477389321709,0.95,2.5
"26",5.1,17.4,11.25,11.52,2,10.5,236.546617012749,0.0264998654829163,0.750693282925189,0.11803411728361,0.0312356862251182,0.424342105263158,4.02589472595968,0.665587725744665,0.0393285340702398,12.0683110991726,0.999980816883011,0.00187135011122516,165.654109237591,66.2616436950363,0.95,2.5
"27",8.3,15.7,12,18.3,3.4,2,243.930879629098,0.0252854627617533,0.744079699515307,0.11267199142851,0.0538289537189559,0.473684210526316,4.424069386743,0.728763216401687,0.0655900758138266,13.9591573724436,0.999996501728733,0.00332557400695085,168.575283226202,67.4301132904806,0.95,2.5
"28",9.2,16.1,12.65,16.68,3.2,0,251.989175166788,0.023531034843212,0.734655365999509,0.104913892210632,0.0526219351750413,0.516447368421053,4.79426571194386,0.781777986593793,0.0603661447130348,16.2125161085595,0.999999539643431,0.00310724940730117,171.063070246394,68.4252280985574,0.95,2.5
"29",8.2,18.6,13.4,13.7,2.5,1.5,260.829411956005,0.0225205980306754,0.720654896259425,0.100439865598207,0.0414873577077691,0.56578947368421,5.07056113600114,0.819836385726369,0.0446729732225447,18.8125173632235,0.999999955654989,0.00241173424166028,172.64902661338,69.059610645352,0.95,2.5
"30",12,18.4,15.2,14.99,3.2,1,271.528527002256,0.0211596968032512,0.712389378604309,0.0944076546525301,0.0544097549518048,0.684210526315789,6.19489817098421,0.99627853210021,0.180818605872399,23.0387140280202,0.99999999901151,0.0110959293236697,180.632769672455,72.253107868982,0.95,2.5
"31",11.6,17.5,14.55,11.46,2.8,8,281.570022887016,0.0220637399366833,0.701029861784743,0.0984156374372258,0.0440828505688367,0.641447368421053,7.05809067890233,1.1057247680351,0.135228262005815,27.8678263301137,0.999999999987193,0.00810991325919358,185.093870758015,74.0375483032061,0.95,2.5
"32",9.9,16.6,13.25,16.08,3.2,1.5,290.266251904115,0.0210490658908609,0.708604713492134,0.0939169709179506,0.0512006320277574,0.555921052631579,8.04152926834402,1.24208999368484,0.151901359876614,32.5600364719397,0.999999999999812,0.00753429230015632,190.909138926967,76.3636555707867,0.95,2.5
"33",11.7,16.3,14,14.22,3.6,0,299.742164340606,0.0195704601780468,0.700095177727276,0.0873545905465118,0.0600211215820791,0.605263157894737,9.14056435997353,1.38674085960043,0.166737720744167,37.9925434430711,0.999999999999999,0.00837505056145257,196.625613438192,78.6502453752767,0.95,2.5
"34",5.8,18.6,12.2,27.49,4.2,0,307.373455213754,0.0181356579078989,0.687444766017067,0.0809793577891118,0.0735659657124783,0.486842105263158,10.408558368982,1.55231955142497,0.189107061852028,45.1598323806046,1,0.00727748120064879,206.228395432072,82.4913581728288,0.95,2.5
"35",4.8,22.4,13.6,27.83,4.8,0,316.45954670509,0.0166166580083019,0.674896032572379,0.0742227939211926,0.0891329863775063,0.578947368421053,11.8412764428869,1.71782219509999,0.207845405733536,54.0807238352228,1,0.00900587959852319,218.258809634963,87.3035238539853,0.95,2.5
"36",13.3,20.6,16.95,13.96,3.7,0,329.021028272105,0.0153149567383248,0.661332043609395,0.068427331267571,0.0719771704225408,0.799342105263158,12.907272354451,1.81189338069093,0.14964206866996,66.1095220614086,1,0.00861771255888591,224.033366466421,89.6133465865686,0.95,2.5
"37",12.9,20.2,16.55,10.02,2.3,0,341.182874397846,0.0143857953711779,0.649492658943127,0.0642876491699511,0.0460816980580646,0.773026315789474,13.5456700837165,1.87292731252916,0.0882697227976449,77.2974799504726,1,0.00480770518287975,226.345680351179,90.5382721404717,0.95,2.5
"38",11.3,20.9,16.1,22.17,3.8,0,352.888627394145,0.0132637357197026,0.640926551947939,0.05928561179556,0.0800407208385542,0.743421052631579,14.6067208172276,2.00764371849215,0.145837787056391,87.864387595203,1,0.00731134645709425,234.126122796961,93.6504491187843,0.95,2.5
"39",11.9,20,15.95,10.06,2.4,0,364.450662874889,0.0124620012356352,0.630461452247855,0.0557097149266006,0.0522162231483686,0.733552631578947,15.2521999118737,2.05566982304433,0.0869967548246614,97.6301863634393,1,0.00418968414042294,236.149237474688,94.4596949898752,0.95,2.5
"40",9.4,23.4,16.4,23.09,4,2,376.48809028863,0.0118778587944154,0.622907401947003,0.0531034167447086,0.0886175932634178,0.763157894736842,16.297798891257,2.18565975133769,0.140222837484131,107.652564208022,1,0.00693934757269444,243.840255176457,97.5361020705827,0.95,2.5
"41",13.3,18.6,15.95,13.67,3.4,4,388.064727820035,0.0118628376250139,0.61736544268648,0.0530363863302901,0.0733200204665183,0.733552631578947,17.1069882910163,2.25192655244575,0.106519924154773,122.304681494048,1,0.00523062781333786,247.272383922457,98.9089535689826,0.95,2.5
"42",8.2,17.2,12.7,13,2.5,2,396.267122028053,0.0116364363450576,0.617222521496461,0.0520260364938037,0.0537684533898123,0.519736842105263,17.6728327639846,2.30762964024384,0.0738851261157651,132.708886728304,1,0.0025797050232275,248.88211985695,99.5528479427802,0.95,2.5
"43",8.3,16.9,12.6,19.28,3.6,1,404.367370587629,0.0110529577618842,0.615065949261511,0.0494216893653805,0.0797964994502005,0.513157894736842,18.4808843168293,2.40407605110605,0.105114958405098,142.851779773674,1,0.00351879165656737,252.138550407604,100.855420163042,0.95,2.5
"44",8,19,13.5,22.33,4.1,0,413.407116584226,0.010210256663345,0.609487360232676,0.0456591294375699,0.0962083067197515,0.572368421052632,19.3973344241118,2.50433881904119,0.118320462451231,153.657123379226,1,0.00418062057162558,256.619506761095,102.647802704438,0.95,2.5
"45",5.1,20.6,12.85,29.53,4.7,0,421.778005750806,0.00933687600347139,0.601379917292513,0.0417582227339865,0.118121979566494,0.529605263157895,20.440301643159,2.61216792416081,0.133285974106851,163.099293854268,1,0.00407272315468007,262.392347469465,104.956938987786,0.95,2.5
"46",5.6,21,13.3,29.61,4.9,0,430.624025202379,0.00847461259022414,0.592918292267228,0.0379057208087492,0.132848652420148,0.55921052631579,21.5117519697403,2.71385040314526,0.13517057582446,172.351658950523,1,0.00404869016475552,268.146669826829,107.258667930732,0.95,2.5
"47",9.2,22,15.6,26.53,4.5,0,441.872754486498,0.0076823347487371,0.584509922111249,0.0343649106934714,0.13137235123398,0.710526315789474,22.4700437322065,2.79930177266216,0.119383293658403,183.020009130287,1,0.00423522809806243,273.539978696025,109.41599147841,0.95,2.5
"48",6.6,24,15.3,28.42,5.4,0,452.81717719915,0.00682403128414875,0.57674027366523,0.0305280510298434,0.173413827037644,0.69078947368421,23.6167063676301,2.90836599948295,0.141209979487846,192.266308603076,1,0.00444214213094799,279.599771305379,111.839908522152,0.95,2.5
"49",13.5,23,18.25,25.41,6.5,0,466.847840323643,0.00585473986151119,0.568280204838038,0.0261939676433711,0.236832443134213,0.884868421052632,24.9939269403311,3.03909966809607,0.16746110346657,207.681959040093,1,0.00598301457024308,286.897134516414,114.758853806565,0.95,2.5
"50",15.2,21.2,18.2,23.18,6.2,0,480.839211427961,0.00498377534671919,0.558678280359536,0.0222986976988027,0.258529829296397,0.881578947368421,26.2594257096765,3.14561682974426,0.151594108374065,221.005296232258,1,0.00474135676550465,292.172557707985,116.869023083194,0.95,2.5
"51",16,21.9,18.95,18.2,5.1,0.5,495.62594361738,0.00436997576327026,0.550012586983164,0.0195531490787788,0.236183702182394,0.930921052631579,27.2191413172859,3.22630449614222,0.113755784716165,238.559508785694,1,0.0034029815584856,295.145402397478,118.058160958991,0.95,2.5
"52",13.9,25.7,19.8,29.73,6.7,0,511.310113171333,0.00353581176160795,0.543886964031203,0.0158214373053491,0.373273223165763,0.986842105263158,28.4980834055403,3.35812268227107,0.150706430841713,259.73146879005,1,0.00399788957225311,300.850550732666,120.340220293066,0.95,2.5
"53",8.5,20.3,14.4,13.33,3.2,2.5,521.355993654883,0.00354008292087005,0.535541162969221,0.015840545952831,0.174682785146919,0.631578947368421,28.9608703044592,3.3749701528541,0.0539311130695696,273.49241329535,1,0.000935946226510357,301.449406566236,120.579762626494,0.95,2.5
"54",5.7,21,13.35,24.48,3.9,0,530.303069377077,0.00308216304685856,0.535583950649916,0.0137918050705932,0.240293634616949,0.5625,29.5291015573819,3.43722261203101,0.0661427950191218,287.684026532655,1,0.000906376326549042,302.514435004984,121.005774001994,0.95,2.5
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.70339738971,0.00403964809736017,0.530993740130041,0.0180754562992254,0.206826776258564,0.842105263157895,29.9408735068741,3.47803161151564,0.0478328014291353,323.547700703148,1,0.00132065256705178,304.032023282835,121.612809313134,0.95,2.5
"56",11.5,15.4,13.45,9.91,2.2,9,552.750791604967,0.00512401567277673,0.540584722246588,0.0229259522471394,0.0783809314674832,0.569078947368421,30.0798634003431,3.48405054134909,0.0160987371231594,354.779944718987,1,0.000387713088165444,304.216450644613,121.686580257845,0.95,2.5
"57",9.4,19.7,14.55,20.43,3.6,0.5,562.938166751889,0.00475155278453379,0.551410105721622,0.0212599947587666,0.13585089434575,0.641447368421053,30.3101858194461,3.50949343007741,0.0266680983566624,395.363971695833,1,0.000684461439450191,304.887660910596,121.955064364238,0.95,2.5
"58",7.7,21.1,14.4,21.62,3.8,10.5,572.972377897457,0.00584431236142104,0.547696723365791,0.0261473365401494,0.114566897739452,0.631578947368421,30.4850072377215,3.52522619326978,0.0202160044786347,454.816436493724,1,0.000640198023090373,305.552032811038,122.220813124415,0.95,2.5
"59",11.6,20.2,15.9,12.01,2.9,0,584.56235994502,0.00545459299616933,0.558574731925156,0.0244044570104633,0.0919218820381556,0.730263157894737,30.6154512956191,3.53584371416645,0.0150652622335717,520.17293931741,1,0.000525890523311914,305.855198179917,122.342079271967,0.95,2.5
"60",10,20,15,17.17,3.3,5,595.216564806672,0.00575661002038371,0.554701116027698,0.0257551328831187,0.0973891439318832,0.671052631578947,31.8227111907796,3.6731593807966,0.139348843735632,598.312542213522,1,0.00480826039164396,309.817974064294,123.927189625718,0.95,2.5
"61",12.6,21.2,16.9,14.36,3.4,7.5,607.851743428083,0.0063714207695407,0.557703618668519,0.0285043842413923,0.0889156497646492,0.796052631578947,32.8675611100664,3.76554154436131,0.119705437392253,720.767008272987,1,0.00554455660028866,313.639726037741,125.455890415097,0.95,2.5
"62",13.7,22.5,18.1,22.59,4.8,0,621.731886076569,0.00580109020013888,0.563802519935452,0.0259540486307286,0.135088600189962,0.875,34.3863248568815,3.91162795814229,0.172767481217642,849.469012598637,1,0.00820197781415243,322.533294621183,129.013317848473,0.95,2.5
"63",13.2,22.7,17.95,18.38,4.2,0,635.462924786522,0.00531211958284394,0.558145467716344,0.0237672583791526,0.126551670878596,0.865131578947368,35.6813190692847,3.99364500996139,0.144942712578834,985.226930532996,1,0.00637524738481802,328.157792873965,131.263117149586,0.95,2.5
"64",13.3,21.9,17.6,22.45,4.4,0,648.834722142838,0.00482960213870862,0.553283315378502,0.0216091051461651,0.143072781974326,0.842105263157895,37.0229865069066,4.10246862145363,0.148668410697856,1123.8604906476,1,0.0059153369355775,334.532159955743,133.812863982297,0.95,2.5
"65",12.4,18.5,15.45,11,2.7,0.5,659.965595933242,0.00458652497369116,0.548475314174215,0.0205218176421271,0.0909416657939628,0.700657894736842,37.797759908587,4.14184548132901,0.0848989919128661,1246.10813367635,1,0.00271737164651368,335.966932185102,134.386772874041,0.95,2.5
"66",8.6,26.3,17.45,30.28,5.9,0,673.189843057488,0.00401495666591201,0.546049704153305,0.0179649980242185,0.222913477818666,0.832236842105263,39.5824243285205,4.32665432183328,0.19507713730318,1391.27448728588,1,0.00662912076234663,345.601961465927,138.240784586371,0.95,2.5
"67",15.5,23.9,19.7,23.57,6.4,0,688.774739827239,0.00342061313934536,0.540337738422322,0.0153060483551091,0.278145900778531,0.980263157894737,41.4984342028993,4.46230563792382,0.206027572581544,1552.75708851533,1,0.00719674905619054,353.744075478139,141.497630191256,0.95,2.5
"68",17.4,27.6,22.5,25.65,7.1,0,707.298874962492,0.00279281550127105,0.53438692923568,0.0124971987031521,0.369496077134762,1,43.6014251836694,4.62554341541605,0.223099957003788,1724.18074833368,1,0.00667416592137365,361.961308560534,144.784523424214,0.95,2.5
"69",17.2,29.7,23.45,28.93,7.2,0,726.82898608532,0.00218925964979025,0.528090550762599,0.00979662350826271,0.467134867399878,1,45.6577509256579,4.77960785070283,0.215263136285742,1875.75654615818,1,0.0051941300635473,369.174085331979,147.669634132792,0.95,2.5
"70",18.4,31,24.7,20.78,6.3,0,747.680148697225,0.00861771866886621,0.522028838238401,0.0385451847461302,0.101409550950546,1,45.9847580863084,4.75906464094801,0.0338426965880294,2523.45925804524,1,0.00330935132030172,372.4749647129,148.98998588516,0.95,2.5
"71",16.9,25.5,21.2,18.01,4.2,0,764.759257981627,0.008113514293968,0.585908972925431,0.0362920303121641,0.0703947877123786,1,46.2226846952438,4.75905422927056,0.0244967518000169,3031.11327384708,1,0.00230924436409225,374.471260280771,149.788504112308,0.95,2.5
"72",18.1,30,24.05,25.02,5.6,0,784.815883615879,0.00750359474324372,0.58097369649255,0.0335659719728427,0.099273080691331,1,46.5348227749033,4.77636092448373,0.0320380316895315,3577.19324023887,1,0.00286974058117812,377.917703929143,151.167081571657,0.95,2.5
"73",17.9,31.8,24.85,28.01,6.2,0,805.718044674867,0.00687431226966391,0.574982015467481,0.0307528471937633,0.117323879200132,1,46.8692864466067,4.78519612144827,0.0341476132013202,4082.87633681317,1,0.00288016401899983,381.790026849408,152.716010739763,0.95,2.5
"74",20.9,31.3,26.1,25.43,6.7,0,827.936549747052,0.00623412887672878,0.568776961415338,0.0278904915321612,0.13663887531214,1,47.2149367408551,4.79206780023366,0.035081687269861,4544.93564239338,1,0.00276060264898279,385.159728866862,154.063891546745,0.95,2.5
"75",17.8,26.9,22.35,27.81,7.2,0,846.254463695285,0.00561046664279313,0.562442194739347,0.025101564163313,0.160054142238205,1,47.5722793234434,4.80379042582756,0.0360840157627762,4871.38504321192,1,0.00258143092527707,388.605629380396,155.442251752158,0.95,2.5
"76",15.5,23.7,19.6,27.09,6.4,0,861.711211849941,0.0050816839594196,0.556251246853783,0.0227366165764475,0.154496936289353,0.973684210526316,47.8735074633118,4.80929895582296,0.0302609158028258,5109.42712245176,1,0.00190928558061431,391.08831160658,156.435324642632,0.95,2.5
"77",15.7,25.7,20.7,21.97,5.4,0,878.325140377428,0.00463633980474112,0.55098834749271,0.020744644105789,0.140444205186226,1,48.1117046297427,4.81540852587392,0.0238406989504414,5328.32300014583,1,0.00140951542263647,392.574730190676,157.02989207627,0.95,2.5
"78",15.4,26,20.7,24.14,5.5,2,894.946130684586,0.00439988343899756,0.546546976630203,0.0196869344074939,0.148207667207717,1,48.3312972560817,4.82675541450241,0.0219303010335299,5515.09166308936,1,0.00123046013425354,394.000488957438,157.600195582975,0.95,2.5
"79",13.6,25.6,19.6,24.99,5.2,0,910.420735758154,0.00400092259930561,0.544185761102705,0.017902215774338,0.151690510838613,0.973684210526316,48.5270263018468,4.83612319637817,0.019506033041084,5656.27508259512,1,0.000969033364417915,395.162863858724,158.06514554349,0.95,2.5
"80",11.4,27.9,19.65,30.4,5.6,0,925.953542694282,0.00933730183630352,0.540197349408579,0.0417601250128674,0.0689186493591419,0.976973684210526,48.6059525420117,4.8357195351067,0.00785223087785226,5954.60312868376,1,0.000913024804663457,396.495149653689,158.598059861476,0.95,2.5
"81",12.2,31.8,22,30.47,5.9,0,943.853716111601,0.00878375060718543,0.592922431791532,0.0392870523995783,0.0758774349968433,1,48.6943094416796,4.83506191156229,0.00877332659824776,6233.17856219086,1,0.000982332704084325,397.931870173375,159.17274806935,0.95,2.5
"82",15.1,33.2,24.15,29.15,6.8,0,964.001844753635,0.00818012824217994,0.587530417553353,0.0365897318733652,0.0921886764126235,1,48.7901513617666,4.83442585711327,0.00949660215702975,6474.01553928995,1,0.00099031266090616,399.317515648515,159.727006259406,0.95,2.5
"83",19.2,30.5,24.85,24.45,6.4,0,984.890683255199,0.00762391981161308,0.581626682511537,0.0341038102179154,0.0913771915792889,1,48.872434323137,4.83282557031474,0.00813667674262529,6660.5763374569,1,0.000790851286389805,400.245658718222,160.098263487289,0.95,2.5
"84",17.8,28.5,23.15,19.1,4.6,12.5,1004.01841890244,0.00832610080350181,0.576165859812967,0.0372420688545929,0.0591216601908531,1,48.919167995117,4.83093745293467,0.00461511214384615,6811.40483109421,1,0.00048984752406344,400.694750928283,160.277900371313,0.95,2.5
"85",17.1,26,21.55,19.52,4.6,57.5,1021.46679912784,0.0129627024096498,0.583056581851604,0.0579431161764419,0.0373861338493218,1,48.9478268120901,4.83062465745765,0.00282831735216902,6989.67120504724,1,0.000467062334623641,401.132369653332,160.452947861333,0.95,2.5
"86",16,28.1,22.05,25.27,6,0,1039.35913334541,0.0123698426414133,0.62763233764124,0.055298575738115,0.0503041405559393,1,48.987805569516,4.83151032749816,0.00394297677020292,7129.53457883759,1,0.000621416848747979,401.88612343419,160.754449373676,0.95,2.5
"87",17.3,26,21.65,17.54,4.5,0,1056.84600411296,0.0119461864312108,0.62203515278937,0.053408315706835,0.0386347948105546,1,49.0166491708469,4.82909412914518,0.00284165621695599,7233.84845442257,1,0.000432539006241607,402.250286674324,160.90011466973,0.95,2.5
"88",14.5,28.8,21.65,28.35,5.6,0,1074.33964833265,0.011591223797428,0.618015299889675,0.0518242558598321,0.0495511935923814,1,49.0515549311917,4.82999506377026,0.00343709084041864,7312.64506995558,1,0.000507655324112922,402.941104039377,161.176441615751,0.95,2.5
"89",17.7,32.3,25,24.95,6.3,5.5,1095.31808616857,0.0116641606697145,0.614634734688888,0.052149766235924,0.0553965145414669,1,49.0879053701347,4.82876629727948,0.00357578456721148,7381.66451457206,1,0.000531457538476795,403.577577587457,161.431031034983,0.95,2.5
"90",14.6,21.8,18.2,23.75,5,2.5,1109.23354359253,0.0115622818933248,0.615330280626613,0.0516950878181339,0.0443528809928581,0.881578947368421,49.6611861080694,4.8806898316632,0.05634189771943,7418.12816607454,1,0.00731790586799621,411.919990276973,164.767996110789,0.95,2.5
"91",12.4,24.8,18.6,28.21,5.1,0,1123.56572871518,0.0112409250836239,0.614358606781045,0.0502607535304245,0.0465332629819724,0.907894736842105,50.244460601887,4.87976067095286,0.0566478354271404,7445.98832738534,1,0.00736703398935198,421.895543661275,168.75821746451,0.95,2.5
"92",13.9,26.3,20.1,17.25,4.2,5.5,1139.46045852572,0.0114476866190206,0.611287705527653,0.0511836308863176,0.0376293695927611,1,50.6996549554924,4.85610353489681,0.0435993284677917,7468.6341409403,1,0.0063599800152823,427.161607113928,170.864642845571,0.95,2.5
"93",16.8,24.9,20.85,12.85,2.9,1,1156.1311689088,0.0113507498100704,0.613264558826877,0.0507509655201812,0.0262040748331897,1,51.0098144391756,4.85078536735292,0.0294946590482141,7484.01868783495,1,0.00426611490949844,429.792946790107,171.917178716043,0.95,2.5
"94",13.8,24.6,19.2,11.1,2.5,4.5,1171.08940189589,0.011578355398939,0.612338203412505,0.0517668242672848,0.022145654333063,0.947368421052632,51.2669679517272,4.85790531997091,0.0243671015974695,7492.82553667213,1,0.00340580015900805,431.607557114826,172.643022845931,0.95,2.5
"95",16.6,24.2,20.4,16.74,3.8,3,1187.29076322359,0.0115952635544461,0.614511969422498,0.0518422852027776,0.0336123097084884,1,51.6527453086067,4.88251474571064,0.0364658959029515,7496.90910405981,1,0.00538785482039049,435.936806220107,174.374722488043,0.95,2.5
"96",13.9,28.9,21.4,25.02,5,0,1204.5304055934,0.0112800464922938,0.61467327119696,0.0504353780482747,0.0454626240389042,1,52.1628914459619,4.90227649818592,0.0479436118373027,7495.40077857628,1,0.00689145443584019,444.213167339373,177.685266935749,0.95,2.5
"97",18.6,27.9,23.25,17.6,4.9,18,1223.69688914882,0.0125111086517858,0.611662029582265,0.0559287859006936,0.0401694299483498,1,52.5984568145439,4.88958243555556,0.0404904041817081,7489.32394734992,1,0.0064540505675572,449.665549258845,179.866219703538,0.95,2.5
"98",13.9,19.8,16.85,9.22,2.3,3.5,1236.20072605503,0.0126632021270583,0.623371862069504,0.0566072492774328,0.0186285770005502,0.792763157894737,52.7991017861856,4.8736277587041,0.0185205594480962,7483.00277464053,1,0.00236872406278173,450.71385178007,180.285540712028,0.95,2.5
"99",13.8,22.6,18.2,18.01,4.1,0.5,1250.10348209169,0.0124431970052565,0.624808927861943,0.0556258267648877,0.033794596383484,0.881578947368421,53.1593536377676,4.90025820543307,0.0332082121194728,7473.03777755094,1,0.00464117606450521,454.726055664314,181.890422265725,0.95,2.5
"100",14.5,22,18.25,19.79,4.9,1,1264.06091092649,0.0122157056030134,0.622729490857962,0.0546108956196394,0.041140816494475,0.884868421052632,53.5867458296229,4.91432953613474,0.0391952532185143,7460.18288920153,1,0.00539804287817939,459.853764555154,183.941505822062,0.95,2.5
"101",15.1,22.4,18.75,18.03,4.9,0,1278.54020945041,0.0119038271188464,0.620574534822078,0.0532192965767975,0.0422186997128372,0.917763157894737,54.0120254347611,4.9212203217351,0.0387486789910074,7443.7986164004,1,0.00539388286435922,464.521846541285,185.808738616514,0.95,2.5
"102",16,23.7,19.85,13.61,4,0.5,1294.1657026765,0.0116931826849215,0.617612474358593,0.0522792856722529,0.0350850937089559,0.990131578947368,54.3539631189843,4.92344907220294,0.03097313751445,7422.599843187,1,0.00456933098240114,467.506899085468,187.002759634187,0.95,2.5
